"TF","LT.HSC_001","LT.HSC_002","LT.HSC_003","LT.HSC_004","LT.HSC_006","LT.HSC_009","LT.HSC_010","LT.HSC_012","LT.HSC_013","LT.HSC_014","LT.HSC_015","LT.HSC_016","LT.HSC_017","LT.HSC_018","LT.HSC_020","LT.HSC_021","LT.HSC_022","LT.HSC_023","LT.HSC_024","LT.HSC_026","LT.HSC_028","LT.HSC_031","LT.HSC_032","LT.HSC_033","LT.HSC_034","LT.HSC_036","LT.HSC_039","LT.HSC_040","LT.HSC_041","LT.HSC_043","LT.HSC_044","LT.HSC_045","LT.HSC_046","LT.HSC_049","LT.HSC_050","LT.HSC_051","LT.HSC_052","LT.HSC_054","LT.HSC_055","LT.HSC_056","LT.HSC_057","LT.HSC_058","LT.HSC_060","LT.HSC_062","LT.HSC_063","LT.HSC_064","LT.HSC_065","LT.HSC_066","LT.HSC_068","LT.HSC_069","LT.HSC_070","LT.HSC_071","LT.HSC_072","LT.HSC_073","LT.HSC_074","LT.HSC_075","LT.HSC_076","LT.HSC_077","LT.HSC_078","LT.HSC_080","LT.HSC_081","LT.HSC_082","LT.HSC_085","LT.HSC_086","LT.HSC_088","LT.HSC_089","LT.HSC_090","LT.HSC_091","LT.HSC_093","LT.HSC_094","LT.HSC_095","LT.HSC_096","LT.HSC_098","LT.HSC_100","LT.HSC_101","LT.HSC_102","LT.HSC_103","LT.HSC_105","LT.HSC_106","LT.HSC_107","LT.HSC_109","LT.HSC_110","LT.HSC_111","LT.HSC_112","LT.HSC_113","LT.HSC_114","LT.HSC_115","LT.HSC_116","LT.HSC_117","LT.HSC_120","LT.HSC_122","LT.HSC_123","LT.HSC_124","LT.HSC_125","LT.HSC_126","LT.HSC_128","LT.HSC_130","LT.HSC_131","LT.HSC_132","LT.HSC_137","LT.HSC_138","LT.HSC_139","LT.HSC_140","LT.HSC_142","LT.HSC_144","LT.HSC_145","LT.HSC_146","LT.HSC_147","LT.HSC_148","LT.HSC_149","LT.HSC_150","LT.HSC_151","LT.HSC_152","LT.HSC_156","LT.HSC_158","LT.HSC_159","LT.HSC_161","LT.HSC_163","LT.HSC_164","LT.HSC_165","LT.HSC_166","LT.HSC_167","LT.HSC_169","LT.HSC_170","LT.HSC_171","LT.HSC_172","LT.HSC_173","LT.HSC_174","LT.HSC_176","LT.HSC_177","LT.HSC_179","LT.HSC_180","LT.HSC_183","LT.HSC_184","LT.HSC_187","LT.HSC_188","LT.HSC_191","LT.HSC_192","LT.HSC_193","LT.HSC_194","LT.HSC_195","LT.HSC_197","LT.HSC_198","LT.HSC_200","LT.HSC_201","LT.HSC_204","LT.HSC_206","LT.HSC_207","LT.HSC_208","LT.HSC_210","LT.HSC_211","LT.HSC_212","LT.HSC_213","LT.HSC_214","LT.HSC_215","LT.HSC_216"
"ENSMUSG00000038227",7.49335793505773,6.7945524992945,8.79733781889163,3.15763149429504,3.14179214095054,6.43752387611567,8.68814931206207,8.52187416263152,9.40210200961529,10.1587758680988,7.87472749558672,7.04502029290473,9.15612907118259,2.00898391318015,8.47810140669611,3.03626302515755,2.89701830386602,8.08447387141734,2.56051344169892,7.47947760962226,8.35985923840583,0.872064706928352,0.367445735582468,8.78197382060669,1.16945155603614,7.64427507771296,8.67808780504603,2.37616588100113,2.57413019231015,0.645984089797875,2.1009348556407,8.13664065025373,8.49364761731344,6.38987217658123,8.01084842165744,6.46479572575725,8.6160165599086,8.44824048629,0.920959446079253,1.11693075205511,0.904374771162929,7.43879687223518,1.12369459963721,4.46231934139858,1.81808463408031,1.75012944856609,5.21991505069948,8.25912119869008,5.43283596139006,7.60647962673432,2.02783383942343,8.33953922386085,9.79789256550073,7.37026510768545,4.08415194641635,2.13922923452831,6.54657694446717,4.37202026861241,7.73853134355323,7.60245990854912,7.5471558424193,10.6478396933805,7.07932151227839,5.0100037418,3.24642599285342,7.55049184015797,5.93405817147284,0.837954695816242,3.95031929756422,4.19061345674399,1.4026738217479,8.05701441789074,7.15069909730277,0,3.15312889905407,0.892674404398639,6.75037499554489,3.17362916366064,2.11137888139567,4.92432451738782,1.91238614288399,8.64795025924982,6.43678554917588,9.5064301517578,3.25412162425392,2.66786711113167,1.0892048412023,1.27716209536501,2.46795363259954,6.56544168831807,9.04240359239846,7.85327046298332,8.47419492546482,6.33898104937716,8.81345331944675,7.37923177106404,7.81294331459262,8.43983044288635,3.3019439669843,2.90337174241793,2.36077774029473,7.22205952783306,7.28626169885964,0.684837757091825,7.92576282577684,8.74446718303536,7.0425810591972,3.79416923476738,9.19732841848679,2.65422806470208,10.1147041852944,0.548976815282572,8.17610567854459,3.32464234979427,9.64374315515748,3.42661297084117,9.38107592442699,1.79377669719658,8.42886040380725,6.84352581685331,8.70168119757632,9.23453517535638,6.49464952861148,3.08531273871731,5.96162236980102,6.82513978072811,7.28025795236575,0,8.18058489292883,0,3.73657747383345,8.07594204819531,9.32717283535088,7.77766148107126,8.90393010772662,7.59153878461046,5.39002237760368,7.47885161086262,10.1139206087033,2.82419798402018,7.60680270206307,6.83068276364256,1.25510259961236,1.11532015944965,2.52977165841585,6.71772646544214,8.27650991302473,2.57466023007276,7.74415968561148,0,2.33042696284621,2.44404973613569,3.30491428731195,0.829199571324653,4.51403140747933,1.09138655058691
"ENSMUSG00000053985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09987384524541,0,0,1.24235477174918,7.56072828886601,0,0,0,0.283981109921558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444534933406537,0,6.61812907483294,0,0,0.620190101473768,0,0,0,2.44483582082943,0,1.09429605226365,0,0,0,0,0,0.489529460442979,0,0,0,0,0,0.608818193018293,0,0,0,1.36697002742986,0,0,0,0,0.462823577673961,0,0,0,0,0,0,1.60552806001007,0,0,0,0,1.32818248936409,0,1.10708875939626,7.95717178849726,0,0,1.63117554443499,0,0,0,0,0,0,0,0,0,0,8.16603437891116,0,3.79416923476738,0,0,0,0,8.09695351982336,0.760226285804745,0,0,0,0,0,8.37696405473552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49088826299913
"ENSMUSG00000030443",0,0,0,0,0,0,1.04876361137457,0,0,0,0,0,2.60167152541204,0,0,0,8.35167726247518,2.34979868174492,0,0,7.7665699032057,1.41173040005462,0.101000101328076,0,0,0.541525224660689,0,0,0,0.21583168552384,0,0,0,0,0,0,0,0,0,0,0,0.680908486296312,0,0,0,0,0,0,0,0,0,0.590116300441331,0,0,0,0,1.11811092058474,2.09910560344277,1.25659625217123,0,8.85897610736229,0.489529460442979,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57547868510791,0,0,0,0,0,1.15781333212364,0,0,0,0,0,0,2.00781376567413,0,0,8.21644908086996,0.891036004226655,0,1.26209354413649,1.33639177114135,0,0.862794676097262,3.7449586388265,0,0,0,0,0,0,8.02102659300857,0,0,1.56241822024099,1.86692669209532,0,0,0,0,0,0,0,0,0,6.71089088487933,0,0,0,0,6.34841737766197,0,0,0,0,0,0,0,1.12648877073629,1.15076576610858,0,0,1.53797766204151,6.97931818653105,0,0,0,0,0,1.11532015944965,0,3.95982261050407,0,0,0,0,3.97956686157482,0,0,0,0,0
"ENSMUSG00000044934",2.57952782006804,0,7.50250915691166,0,1.85149229660814,0,8.88362530287719,1.5708539180375,2.44481542954916,1.82526587382885,1.4632082392295,1.96804817794471,3.24028757521007,2.00898391318015,1.09987384524541,3.40665156848108,0,1.24235477174918,9.02323497683847,0,0,0,0,1.05964127416265,0,0.934343597917825,0,6.86130628866684,0,0,0,8.60349860181618,0.86150080082926,2.88238341890485,0,8.99177418755345,1.20039590044394,2.85927944937808,7.58632974101164,8.07385261093261,0,0.680908486296312,0.836755182605575,0,7.84646730346815,0.669908327284478,0,1.21889670009124,0.472094735381451,0,7.913355238158,0,2.32949845924213,4.23101355726874,0,1.70936896089037,2.1737276978292,2.09910560344277,1.91786222785741,0.997554300020128,0.588955029896718,8.45803996541422,3.8281656940547,0,1.43190294461854,2.9041573012599,1.40064582689414,6.43152330150867,0,6.61355284990137,8.17334979776531,4.31841771664077,6.16747979679837,8.45392561920923,5.33910674005221,7.522677461274,9.43313013282332,3.17362916366064,6.44868728894338,2.09178360135491,0,0,0,2.02311576309364,0,0,0,1.27716209536501,0,0,7.21650797897271,1.95533016715751,3.25475634284388,0.895062630621889,0,0,0.360755510502502,0,5.32173751709839,1.51193483789907,2.70383068190126,8.08220392926831,3.50328905916507,9.69214264146361,0,1.29017527474048,1.02161524113735,2.07661281416441,0,3.8316479083804,1.81224355291811,6.1386743428866,0,0,0,7.50321361345815,0,0,0,2.4122862272436,7.92057248954006,0,0,0,0,0,0,0.869290379276498,0,4.88683807064017,0,0,1.12648877073629,2.22062448582798,0,1.17782213077766,0,1.12863830004116,0,0,2.20940205063471,2.93296956516586,0,1.11532015944965,2.52977165841585,5.53695322074402,0,5.97650875682702,1.1593222739744,2.60593190741377,1.22846814583548,0,2.44397283867519,0.829199571324653,0.616255804805335,0
"ENSMUSG00000057691",7.0809868424151,7.4677426461679,7.4652438044658,0,0,1.22567779131035,1.04876361137457,1.5708539180375,0,0,1.4632082392295,5.16786426435458,0,0,1.09987384524541,0.848320444810964,0,1.89982814676923,0,0,0,5.56972511614854,3.21208725572144,9.16109594671266,3.28463734519306,0.541525224660689,0,0,2.57413019231015,0.21583168552384,0,0,1.78692346148662,0,1.73801023059881,2.3130849113459,6.57147924542031,0,0,0.474687209104307,0,6.67707161764124,0,0,0,0,1.34674341170981,0,0.472094735381451,0,0,0.590116300441331,0,8.67915136789584,0,3.86997651736175,0,0,1.25659625217123,0,0.588955029896718,0,2.43326328252452,6.08896631714524,2.13620684801187,3.42340420426676,2.27116489836218,6.54537636492977,0,0,0.630377941345459,2.0560860701075,7.52738388609237,0,2.30682042954154,0,1.09403996368442,0,1.41170848860352,2.91178648058055,1.91238614288399,0,0,1.60552806001007,0.535574991802586,7.93456065093335,7.2017113562728,0,0,0,5.37133877074645,0,1.43776824744877,0,0,1.33639177114135,0.649106212607763,7.32749646552351,0,2.90337174241793,2.36077774029473,1.47118567442892,3.50328905916507,6.44738098286416,2.97335197163732,0,0,0,0,5.75357635913617,0,0,0,0,0,2.5549074356725,2.37498978149678,0,0,0,0,0,0,8.75579182257382,6.65313072691153,0,0,0.869290379276498,0,1.37189658146623,0.542661491960581,0,7.14780333831695,0,1.22819786149267,0,0,0.671982920211771,0,0,5.0186003928099,0,0,0,0,6.8327633336236,0,0,1.1593222739744,3.48229230769393,8.5536192489094,0,0,2.28791453599166,0,4.25494136769568
"ENSMUSG00000032329",8.77812559498444,6.33005704680871,8.07247930352771,2.31086866317959,9.08644518871402,8.46925262913086,8.17240454755892,1.5708539180375,8.59871025293518,7.56403901383824,0,7.70898380188291,7.75238431839727,4.25926634543501,2.7477735276307,0.848320444810964,7.5043652430709,1.24235477174918,7.3886371453831,1.39401844664854,9.54937458320537,3.99503650398049,7.34617882493413,1.05964127416265,8.75487181240178,1.49673941330836,8.35703998301891,2.37616588100113,0,0.645984089797875,2.56920163266324,7.0414130220934,1.78692346148662,8.36301401551033,6.37070787552183,4.38178366019884,2.29103819297289,7.91189273309724,1.99201189206566,2.04157075268005,0,8.67286922283871,0.478210067900442,3.52632424577299,1.2889499419236,8.02478868047541,0.825123596197195,3.16448354657852,8.1198717230482,1.38473126019259,5.3028312865434,10.4327204038598,1.88135290649277,3.30586456267481,0,8.97031917703143,8.73449659241329,1.40174974791195,8.9530197424892,1.99632989351199,3.53447180544717,1.1453257265401,6.61213167625333,7.01524586967632,8.88585054359323,3.42340420426676,7.25730891973229,5.37245516319754,1.43348749044592,4.78418037806524,1.0675980519461,4.53044290826473,2.93057060594183,6.88466733796885,6.80143796286075,6.1973924127336,8.98607119768482,2.66647445595808,2.11137888139567,2.09178360135491,0,1.15781333212364,5.50866033884309,3.93560098953957,1.48443669823876,8.379392094426,0.460329275232209,1.94382204127877,8.93371510069994,8.25910611142973,0,2.7561892619517,2.80354770417608,3.79653122950065,5.14002872361933,4.66692897721006,7.89271755227067,1.78896670850251,1.47118075272525,8.59320399843956,3.41302096115521,1.98337159434441,8.59622388483086,0,8.94970521520333,1.29017527474048,0,6.16590099493892,0.983124902598781,1.86692669209532,9.77336052907011,0.945679175073136,1.44132055175372,8.74732487097425,0,7.48369373556,3.76149426081289,8.22657037336719,0.913293888200977,2.4122862272436,0,8.81715619608645,0,9.07304664535863,1.18745050762379,1.76182146942908,3.04257377730056,7.71542206359935,0,1.37189658146623,0.542661491960581,5.97518846523022,7.37046208848325,0,1.88185381389216,9.28679082012624,2.52598840759684,1.12863830004116,8.41150984812339,2.82419798402018,1.49181090413448,0,2.36751747286861,0,3.16317739273556,0.662134963498714,0,3.44818911962253,1.1593222739744,2.96047369771549,7.5209922977602,8.0513689735676,2.44397283867519,7.96763258456316,0.616255804805335,2.73420803965312
"ENSMUSG00000000078",7.84525327003026,7.23002391444336,2.49158634307981,3.89397965465697,2.63632658587378,2.6678040031293,1.64962112885957,6.24584911532284,7.31090243250775,0,3.91242626154251,8.50617615308172,9.38486177587602,4.14056806512511,1.71664811178215,6.32624911734855,3.79677487482957,3.40066169810724,3.63591810025088,7.81811792465267,2.06612053937957,3.08279178877156,0.52115142332562,2.68303745622609,8.85946057574981,1.71261884008428,9.02916901661541,7.980100252773,5.51083743739156,7.73118065115402,3.73736475058498,5.28366818129644,3.53854519544535,3.40060751446773,9.36050724886362,0,8.32626639995703,3.75628209173743,2.66908216660124,2.29165336834232,10.6793554703412,8.51294574018595,2.41228219839725,7.40388664428722,5.77532524461956,3.54070847597852,3.89630698361055,5.30388686368076,7.9830874097815,7.98236300850596,4.84304364202128,7.27740150035263,6.4522919135397,5.35761292952196,4.35810972923399,9.41374059188991,5.64864594760289,5.65152686822483,7.61105365910452,8.47489844726498,3.18054729036849,9.43256194718476,5.74990026566432,9.25911446009422,6.24246982394317,7.48671126639958,4.61526895836516,7.73718870075768,5.23155730531119,8.75211923152557,4.68137452717348,10.7607637189139,0.733277872112113,0.940314529995232,4.06967261675487,0.892674404398639,0.812681568824563,4.3016354965868,7.62162269805725,0,3.8896253133625,8.22967998421083,6.25463014263359,5.38754944047668,7.52320546256182,8.44736362737946,6.93547653408915,4.28592215933489,4.65385024738408,3.41874538211907,9.33828836361748,5.55608439012545,9.01197621785465,8.95722246208805,3.83644283584284,7.42476463164621,3.89925402151106,6.71365215830799,5.25634002045237,8.36508124673606,8.12682028828675,4.72278207881249,5.89701469201742,10.4681397151795,9.06495797454082,5.84241392081674,10.0400495166448,4.09514678385372,6.19532673151088,4.63389183580825,3.09349933477077,8.08438248756547,8.73637465436049,2.36808038712338,5.97975561011688,5.13479931722325,10.4764316137292,8.25597686471244,9.67611575689243,7.81893331859168,9.34021928738164,5.4671693867677,8.3984509331991,8.6468252273033,9.62427816342921,4.77103311647281,6.77602441456419,8.14428387758684,5.86356209538619,9.21277226288865,6.97870013436531,9.39010714136362,4.03408141403195,3.58289969854808,8.96335027780976,6.35385959664773,7.26030543139116,8.08495273801184,7.22732433924729,6.55080187321585,8.86476565147122,7.38301452946988,10.6262676917489,10.4338154467704,7.68871550862726,8.81393458334907,9.17641894960812,5.51146045218187,5.20054434099485,4.16667425776226,5.58530271261616,5.84878079116351,6.33886752025413,6.79819710580871,5.84515188813768,4.41644594764069
"ENSMUSG00000003847",8.46922772058532,7.05541927389891,6.54657349406477,6.85664596627732,3.14179214095054,7.76726930945806,1.04876361137457,1.5708539180375,7.26994310859765,0,3.00519030839814,3.28350010455869,2.13090778068058,2.00898391318015,5.68110675909293,6.87108635919138,6.29252845974747,7.7234215722621,2.56051344169892,2.55686849021036,9.5631182049936,4.06826907653131,2.25425176796603,9.79273427454489,7.74566597754114,8.30059156073288,5.79391153410686,2.37616588100113,5.15727937444019,6.41885737312769,4.31591167231797,0,8.63375742665715,6.93191685063519,5.9478868820934,7.04430345424308,6.34833315566583,2.85927944937808,4.78153963692629,5.96715640493484,6.0900796577793,7.42873121163409,9.15702029558232,6.63235118461168,8.11034181578637,4.58783918502781,3.81953288021221,4.91691133205326,1.34964167848499,6.8836567356395,1.34423796046204,1.59525175454499,1.88135290649277,4.23101355726874,0,9.67842232493632,6.2012180210482,4.48212803512029,5.04239105426095,2.99571730035743,4.62616883341325,1.93655623336885,2.92632328335352,4.5217733051902,5.60124068790492,2.55197197327873,7.31788668168548,5.14519320280669,1.43348749044592,5.44248275883825,2.6959280458003,7.83552457387104,2.65519039035499,4.83634816217859,7.12077690697143,0,8.21876050520667,3.17362916366064,1.41170848860352,4.57526588444192,7.45246072881255,2.56675665228114,8.9490259202773,9.75009217997396,4.68501988858928,1.87870372837215,0.80876527462135,3.02113999083824,0,2.0811255728358,2.75926800167375,6.18885914922825,5.02754214084061,8.51715170487168,8.3493308438084,2.47911906821855,8.78578650020922,3.73100561287367,4.78593270773982,0.945578721364039,1.90982989110595,8.53013039839675,9.53527482695837,0,8.8098252537948,1.96019856348029,7.87561597148447,5.3080799491571,7.6100780221625,0,8.58990442962447,1.91773200801946,7.3114648134215,4.30242282541537,1.93474296726988,5.77186636789066,4.70729997967227,3.26832171485857,3.64194214183998,1.2875062125702,1.445450071949,8.93190365136568,3.18694160398455,1.32046637386361,6.85766907024503,8.74495345386745,7.96323999718772,9.10321276786357,4.95969229290591,3.93479501039811,8.11756164105383,8.35537301849969,6.77953015336942,8.25199818768379,7.21627617096526,5.28060374300897,7.6435285304233,8.19418840150785,6.77750927829882,8.48514246611581,7.00532566867834,4.99872653166429,2.36751747286861,7.56956545101244,8.85350999546334,8.51640520385445,8.53876867512862,9.46135164209163,1.79370847635815,1.43079305888395,6.17369854276252,9.66463386890841,7.69713587626299,1.35241882424565,1.04668904084447,6.7146909891217
"ENSMUSG00000047003",9.12534453844393,0,0,0,0,0,0,0,0,0,0,0,0,1.32911969540937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111948221296259,0,0,0,0,0,0,1.20039590044394,0,0,0,0.904374771162929,0,0,0,0.444534933406537,0,1.34674341170981,1.21889670009124,0,0,0,0,0,0,0,0,0,1.40174974791195,0,0.997554300020128,0,0,1.67832830407239,1.72804662951245,6.70845539777405,2.9041573012599,1.40064582689414,6.3503019088832,0.887910647790953,1.87002213429583,1.4026738217479,2.0560860701075,0,0.545447794943069,6.9470271165139,0,0,0,0,0,0,0,6.0461063529887,0,0,0,0,0,0,8.0106348742437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71568669425687,0,0,0,6.95500523374662,0,0,0.548976815282572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77112453093846,0,0,0,0,0,0,1.15076576610858,0,0,0,0,1.4181426946959,0,0.681799382347176,2.43950027174492,0,0,0,4.99405465653791,0,0,0,0,0,0,0,0,0,7.18726068284968
"ENSMUSG00000055639",0,1.15207892632712,0,0,0,1.22567779131035,1.64962112885957,2.30498116309543,0,1.82526587382885,0,0,6.35963216636148,2.46922948388637,1.09987384524541,2.72308362546534,5.05503359007917,8.76145966988157,2.09292363581515,0,3.28774934612606,7.80957801383859,0.101000101328076,0,1.16945155603614,0.934343597917825,0,0,1.79807507476446,0.111948221296259,0.865893632532943,0,8.79368350957679,0,5.71112185735373,9.03608242933536,1.20039590044394,0,0.6740833798422,0,1.85407524932222,4.16093397861918,6.30760786141029,0,1.05840382615716,2.36087077101572,6.81883251492489,8.99670389468984,1.34964167848499,6.13510436270186,2.02783383942343,0,8.54470673455158,0,0,0,0,0,1.91786222785741,0,1.00598465803063,1.1453257265401,6.43999177056974,0,0,0,0,0,0,1.87002213429583,0.630377941345459,2.87127821815286,1.21712135679422,0.545447794943069,0,0,0,0,0,0,1.91238614288399,0,0,0,5.46446884118355,0,0.460329275232209,1.94382204127877,0,0,0,0,0,1.83958550637163,0,0,0.649106212607763,0,0,4.06534329776473,0,0.669781659387376,3.50328905916507,0.684837757091825,0,5.87831106227054,0,2.07661281416441,0,1.86692669209532,0,0,0,1.62352454651443,0,0,0,1.15937522308033,7.12602776974758,1.2875062125702,0,5.95243454201409,0,1.9981726171971,1.18745050762379,1.76182146942908,1.77112453093846,0.869290379276498,2.00426121062904,0,6.40204479996236,0,0,6.72720267056989,1.22819786149267,9.37446080722312,0.964905601859982,6.88832612639417,1.4181426946959,2.0147484015161,0.681799382347176,0,1.25510259961236,1.11532015944965,8.40943757762718,0.662134963498714,2.28200547540767,4.68854593265417,0,5.599513126344,2.33042696284621,1.68743497995824,1.68737002026849,6.28342614235657,1.04668904084447,1.09138655058691
"ENSMUSG00000059475",7.27892005614355,3.05901501975166,0,0,0,8.25207036041336,3.67314004206028,0,1.68808183436461,1.82526587382885,0,1.29642349985612,2.13090778068058,0,0,0,2.89701830386602,8.98012909156222,0,0,9.64581213018156,0.872064706928352,4.91069398251561,1.05964127416265,0,0.541525224660689,9.61321076855368,1.63030107684029,2.57413019231015,0.111948221296259,1.40323301959333,0,1.39717585125172,2.88238341890485,0,2.3130849113459,0.72160331555025,1.62550867129883,0,5.37574002973591,9.66016821237632,4.75143187648739,0.836755182605575,9.54701949131009,4.22364591659405,7.40954329983015,1.34674341170981,0,8.97912730780588,0,2.02783383942343,1.59525175454499,2.12275714728188,0,4.87652509248612,2.73886376254318,0,0,0,0,1.00598465803063,0,2.43326328252452,2.49200170122579,2.60740623034406,5.48475613777005,1.90059149028723,7.16794568321868,4.72872744705223,7.53565673307034,1.902981295398,4.79949194792435,0.733277872112113,0,5.02606135757357,6.86064838276553,0.462823577673961,3.54813037202791,0,0,0,0,8.28859469452623,1.01545158797621,0,0,3.5265649617606,1.27716209536501,0,0,9.76685249005014,0,0.891036004226655,0,4.70994323377893,0.817700894586727,0.649106212607763,0,2.1842721109203,0,0,0.669781659387376,8.5702964529963,0,1.71568669425687,1.29017527474048,0,0,0,1.86692669209532,0,1.51207051310579,9.0247381749643,8.99692778447771,0,0,0,1.15937522308033,0,0,0,1.56817860340828,6.04120505833406,9.15869911825604,8.84830898544598,0,1.77112453093846,1.79920853632109,0,0,6.44804571189431,0,2.18580372939666,0,0,1.17782213077766,1.94703298837668,7.48364166847727,0,2.47551333772625,0.681799382347176,8.61681204598929,7.08240027989729,0,0,0,1.55177084239479,0,0,1.43079305888395,0,0,1.68737002026849,1.35241882424565,0.616255804805335,5.4584448497757
"ENSMUSG00000029913",2.57952782006804,1.15207892632712,7.60885596385865,0,0,1.22567779131035,3.89664290484947,3.44015824051684,9.41154840182653,0,0,6.78416918722557,1.42758737532679,2.00898391318015,1.09987384524541,2.07094392048738,2.07875550806297,1.24235477174918,0,1.39401844664854,0,0,0.195389661773446,0,1.16945155603614,0,4.05014348292172,4.45665896771661,6.3708522152863,7.48182052369749,2.56920163266324,0,1.39717585125172,0,0,2.3130849113459,1.84641487924397,1.62550867129883,0.376058451390123,0,9.13990844814515,1.14162761861988,0,0,0.444534933406537,0,2.28049138943682,0,0.827204512593852,2.99675211860089,1.34423796046204,0,8.11271029695611,3.30586456267481,0,6.22459541968286,7.63543322035444,0,7.25205216084441,8.3349695851768,6.25019177004963,4.65759503043771,0,6.18381362885099,1.43190294461854,0,0.629223695470213,0,1.82842147017092,1.21889951739823,0,1.36697002742986,1.21712135679422,0,2.30682042954154,0,7.88425092252407,0,4.49740579762308,0,3.59182867013307,0,2.97275798780294,6.18005812399414,2.33504807256115,2.66786711113167,0,0,2.00781376567413,0,0,0,0,0.895062630621889,0.764870672394279,6.61249325046004,0,0,4.08341626637373,5.89082513175112,5.09135180460166,0,2.15267353177047,0,0,1.29017527474048,7.34642453720866,0,1.56241822024099,6.07014634316793,1.81224355291811,0.548976815282572,3.70153276024083,7.76455287427606,0,0,0,0,3.16189813907784,7.75299974899235,7.27043099890396,1.56817860340828,3.18694160398455,6.15746842431495,3.11519888768838,1.76182146942908,1.77112453093846,0,0,4.80724146970288,7.85271846910925,0.886015401610361,1.75126429074809,2.22062448582798,0,1.17782213077766,1.53797766204151,7.52140013409128,2.11929804825429,0,0,0,0,0,8.32603294476286,0.662134963498714,6.42622756295555,2.57466023007276,7.13327892092091,7.67605471844275,0,5.92985154818742,0,7.91753199566895,7.88917561545437,0
"ENSMUSG00000037572",5.35118740216199,1.15207892632712,0,6.29011915208793,1.85149229660814,2.6678040031293,7.59526576073665,1.5708539180375,0,0,0,1.96804817794471,0,2.00898391318015,0,1.37895957998328,0,1.24235477174918,7.70320072922916,2.90927146785267,2.31744553502844,3.08279178877156,7.81844943040467,1.05964127416265,3.45865680887595,2.88306292182546,4.05014348292172,9.25472349342239,6.32700275527845,0.569607447137051,4.05544692265567,8.89304180618135,1.39717585125172,2.88238341890485,5.83435595646736,6.64725895396699,6.42661338078772,2.85927944937808,0.376058451390123,6.49541169656825,0,1.14162761861988,1.36292272688445,2.17227839663157,4.50159972907697,9.95170275883467,1.72903517294323,1.87001854625939,0.472094735381451,2.07808588701341,7.07563493659156,2.92025237019618,2.94682623874941,2.44483582082943,1.47168060676751,1.70936896089037,7.70992030648123,2.9200786510993,2.71309191248064,0.997554300020128,1.59293654059139,0.854373749402481,4.21758359761223,3.35771510673334,6.70845539777405,2.55197197327873,2.09774390242589,5.46966722899862,2.96420526459707,3.83561180131894,9.58731732888774,5.15963823220266,8.63584404225875,9.1990523785245,8.39477431453205,8.83921611597345,6.57832212632433,6.56381815165579,1.41170848860352,2.91178648058055,1.91238614288399,0,0,1.01545158797621,0.925269915759469,1.87870372837215,1.0892048412023,1.94382204127877,2.46795363259954,2.54771095367706,0,0,0.891036004226655,1.44327841884737,0.764870672394279,0,0.360755510502502,0.862794676097262,0,1.51193483789907,0,1.98337159434441,2.15267353177047,6.19564331046851,2.97335197163732,1.29017527474048,0,0,0.983124902598781,1.86692669209532,0,0.548976815282572,2.61990123133689,2.15988145536766,2.7325297427226,8.54703624694303,4.14968907796177,4.45754932584268,8.53917055146686,1.95684277248099,9.54214655537572,3.67714812447251,8.38101564600971,2.80526629551527,1.18745050762379,1.76182146942908,0,0.869290379276498,2.00426121062904,6.30043828232103,0.542661491960581,0,1.12648877073629,0,1.22819786149267,0,2.93801296042567,7.03258832406305,0,2.0147484015161,0,0,0,1.11532015944965,2.8809604453989,0,0,4.82095432299015,1.79370847635815,0,1.22846814583548,1.68743497995824,2.44397283867519,1.73556465549943,1.37777632795294,6.94398017862624
"ENSMUSG00000002265",0,0,0,1.57575220513395,1.85149229660814,1.22567779131035,0,0,0,1.82526587382885,0,0,0,0,0,0.848320444810964,0,0,1.39673965834653,0,0,0,0.101000101328076,0,0,0.934343597917825,0,0,0,0,0,0,0,2.06586056310887,0,0,0,0,0.6740833798422,0,0.904374771162929,0,0,0,0.783876271203683,0,0,0,0.472094735381451,0,0,0,0,0,0,0,0,0,1.25659625217123,0,0,0,0,0,0,0,0,0,0,0,0.630377941345459,0,0,0,0,0,0,0,1.41170848860352,0,0,0,0,0,0,0,0.460329275232209,0,0,0,0,0,1.43776824744877,0,0,0,0,1.39896067050251,1.47118075272525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25550830885279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81222385092391,1.37189658146623,0.542661491960581,0,0,0,0,0,0,0,0,0,0,0,0,4.20917744161204,0,0,0,0,1.1593222739744,0,0,0,0,0,1.04668904084447,1.09138655058691
