baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,xenbase_gene_id
111.70842883698029,0.09984225981430914,0.2871524526824184,0.3476977434169143,0.7280671915478345,0.9998760794862005,XB-GENE-1000007
428.75224692811855,0.12172853711101016,0.18469317894174164,0.6590851801268057,0.5098410716944131,0.9998760794862005,XB-GENE-1000023
151.04407966832397,0.08969244282927875,0.2540018179258013,0.3531173263314186,0.7240004840112741,0.9998760794862005,XB-GENE-1000062
107.57680055071027,-0.08495453003801226,0.29726327608585995,-0.28578885073403565,0.7750398479737903,0.9998760794862005,XB-GENE-1000072
123.0765654317187,0.018719321572049002,0.27352173358542936,0.06843815051428948,0.9454368532889258,0.9998760794862005,XB-GENE-1000113
143.78692806784642,-0.015928713133374635,0.26329321720246385,-0.060498000300273504,0.951759008463782,0.9998760794862005,XB-GENE-1000132
6.7961442670646814,1.2489756446227023,1.070547987286703,1.166669462233284,0.24334387974904015,0.9998760794862005,XB-GENE-1000149
6.745236135029209,-0.2224489893043205,1.203712919090089,-0.18480236090884045,0.8533840560192701,0.9998760794862005,XB-GENE-1000188
13286.70699123506,-0.13225742979715036,0.1378798167606709,-0.9592225526867375,0.3374466413803015,0.9998760794862005,XB-GENE-1000251
155.6245699163894,0.31702038324484066,0.25745699680607714,1.2313527586264361,0.2181909575558826,0.9998760794862005,XB-GENE-1000265
52.13714273198141,0.11059507801462712,0.4030134755227475,0.2744202979098269,0.7837616460485826,0.9998760794862005,XB-GENE-1000329
14.864528816803226,0.06649259647924247,0.7304576306655306,0.09102868350989789,0.9274697995217096,0.9998760794862005,XB-GENE-1000363
174.40881641809335,-0.09672876150888894,0.23860944471463646,-0.4053853007561001,0.6851943140740098,0.9998760794862005,XB-GENE-1000382
97.17017039153376,-0.10432570020900331,0.31826305518249126,-0.3277970801517732,0.7430650951623516,0.9998760794862005,XB-GENE-1000437
37.168185529016114,1.0067341423808793,0.4874106230825155,2.0654743551012955,0.038878139574344016,0.6081998959661442,XB-GENE-1000470
56.58728705538666,0.3799962345888779,0.3939660392087438,0.9645405866761425,0.3347749702546758,0.9998760794862005,XB-GENE-1000482
118.98658490542351,0.6517515738751697,0.2884931365447219,2.2591579878855654,0.02387355911079604,0.47804414763458,XB-GENE-1000491
129.69153816722675,-0.25493999195532857,0.27675076588771474,-0.921189833522501,0.3569513251624888,0.9998760794862005,XB-GENE-1000531
215.85788300537007,0.24249903309363322,0.23745059310168848,1.021261012347873,0.30713079271722216,0.9998760794862005,XB-GENE-1000542
465.1073300007592,-0.09374611011129737,0.1715303520713045,-0.5465278242554267,0.5847031668960462,0.9998760794862005,XB-GENE-1000552
280.8854713680604,-0.2643923499940814,0.2017399000542263,-1.3105605282991346,0.1900062821103471,0.9998760794862005,XB-GENE-1000567
6328.11985700759,0.030166815132826392,0.11675149716336856,0.2583848247411717,0.7961099271660506,0.9998760794862005,XB-GENE-1000580
29.23237526816316,0.13108121461244027,0.520450031434255,0.25186128676216424,0.8011482838108546,0.9998760794862005,XB-GENE-1000594
6.817449213799402,-1.0095193669950298,1.0902723605994962,-0.925933191996114,0.3544807005477366,0.9998760794862005,XB-GENE-1000606
40.83403720156562,-0.10570145201786423,0.4480296469499044,-0.2359251284763373,0.8134907688640619,0.9998760794862005,XB-GENE-1000619
83.20259299114225,-0.1441574974057487,0.32132411772752484,-0.4486357837851151,0.653694415725803,0.9998760794862005,XB-GENE-1000638
1560.0934041860314,-0.3813846468170351,0.16853242789428965,-2.26297485642499,0.023637239287200833,0.47804414763458,XB-GENE-1000678
225.42974863422629,0.20735711513611788,0.22625935836914157,0.9164576291152354,0.35942692102452956,0.9998760794862005,XB-GENE-1000687
70.51443617424633,-0.3466619009368781,0.3666920475149774,-0.9453761086070971,0.34446689503356237,0.9998760794862005,XB-GENE-1000706
831.7757503421631,-0.3164640881209026,0.15115142059185246,-2.093689142197589,0.03628768078433433,0.5915648697340865,XB-GENE-1000765
12.407092149344937,-0.21771498928231198,0.7970910857348504,-0.27313690138887603,0.7847479815852204,0.9998760794862005,XB-GENE-1000779
9.80215336173556,-0.33548565596864405,0.8802462740008019,-0.38112703896357353,0.7031089846855616,0.9998760794862005,XB-GENE-1000791
40.412460528296464,-0.1302810372622791,0.44649567955103636,-0.291785661606581,0.7704505088088419,0.9998760794862005,XB-GENE-1000815
3.4606559067074247,0.6780855212557614,1.4642339612787625,0.4630991625570326,0.6432932902539158,0.9998760794862005,XB-GENE-1000834
359.9165949527603,-0.4830796517470444,0.23856081826917316,-2.0249748271821217,0.04286994912719207,0.6377621555147801,XB-GENE-1000845
43.54765962558215,0.1916700834221636,0.4311123746007078,0.4445942513241162,0.6566130026166459,0.9998760794862005,XB-GENE-1000854
145.86222397536633,0.19431151546046863,0.25720523488202424,0.7554726308334901,0.44996544814705797,0.9998760794862005,XB-GENE-1000959
176.05599962360748,0.19851495771076827,0.24284129031456872,0.8174678921101862,0.41366109086401504,0.9998760794862005,XB-GENE-1000971
1510.072297634328,0.048845131026373875,0.1843403895253695,0.26497248460924866,0.7910306585105602,0.9998760794862005,XB-GENE-1000983
33.414007011532405,-0.3600250242209168,0.4948439820484633,-0.7275525969428829,0.466887507186134,0.9998760794862005,XB-GENE-1001017
18.192802832977264,0.3775032689094181,0.6723785590219707,0.5614445372239818,0.5744945297869666,0.9998760794862005,XB-GENE-1001029
30.404422438782934,-0.11727774595621879,0.519417957090615,-0.22578685306360927,0.8213672027960189,0.9998760794862005,XB-GENE-1001039
276.1919985148229,-0.16823003643794934,0.2226776503521502,-0.7554868491377761,0.44995692006919785,0.9998760794862005,XB-GENE-1001059
609.3465086931781,0.0967706862724032,0.16293051527458835,0.5939383798628185,0.5525533277847137,0.9998760794862005,XB-GENE-1001088
93.8051840934512,-0.020011030219774455,0.30502231695194293,-0.06560513479716058,0.9476922009463028,0.9998760794862005,XB-GENE-1001113
15.039166353669406,0.33558951114679,0.7430844909349371,0.4516168958452579,0.6515449960302968,0.9998760794862005,XB-GENE-1001131
597.2422193864168,0.0804703498339455,0.16661082933077945,0.482983910212609,0.6291071606368508,0.9998760794862005,XB-GENE-1001158
70.85868843834719,-0.4758676355031571,0.3738490013452168,-1.2728872721094553,0.2030580463901744,0.9998760794862005,XB-GENE-1001202
535.0735693660631,-0.03100444069259189,0.17284358193084942,-0.17937860547807916,0.8576404292767575,0.9998760794862005,XB-GENE-1001213
58.26370532336632,-0.37068872740376163,0.38323634669323214,-0.9672587963074534,0.33341467610960057,0.9998760794862005,XB-GENE-1001247
358.13842504740137,0.11560569742692643,0.18478977295650292,0.6256065775573981,0.5315730234187631,0.9998760794862005,XB-GENE-1001321
3429.0628247652394,0.14122684972380165,0.13590359090154203,1.0391693757828382,0.2987259703820049,0.9998760794862005,XB-GENE-1001347
61.81588887035652,-0.20116131948309174,0.3702943140734218,-0.5432471194877855,0.5869596679808744,0.9998760794862005,XB-GENE-1001390
354.4657008723812,0.04664044717432913,0.1853309736119064,0.25166029328695416,0.801303650699581,0.9998760794862005,XB-GENE-1001398
