baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,xenbase_gene_id
167.02974418263847,-0.07374238536558742,0.23907592667088196,-0.30844755635770504,0.7577417999779812,0.999790282199436,XB-GENE-1000007
495.3517460682851,0.0911542263898543,0.18171520200981067,0.5016323641702413,0.6159261492434215,0.999790282199436,XB-GENE-1000023
91.03571636682724,-0.031216475037873875,0.3098582311457355,-0.10074437888077868,0.91975338130908,0.999790282199436,XB-GENE-1000062
65.61536855909924,-0.06652355654801288,0.3595731086274633,-0.18500704015920946,0.8532235136496337,0.999790282199436,XB-GENE-1000072
188.72619324526926,0.03375223892460046,0.22985888383205216,0.14683895772008423,0.883259134142067,0.999790282199436,XB-GENE-1000113
95.22787792640398,-0.06357349653452252,0.30146221663088035,-0.21088379580371716,0.8329779488646365,0.999790282199436,XB-GENE-1000132
22.25778806677615,0.6914831170248519,0.5792950682648557,1.1936630482562705,0.2326098004668228,0.999790282199436,XB-GENE-1000149
5130.154436270183,0.006171630006795022,0.1335926412670907,0.0461973799474189,0.9631529307460706,0.999790282199436,XB-GENE-1000251
93.75536523664435,0.28081230720434763,0.2997798567218323,0.9367284055543305,0.3488982808396901,0.999790282199436,XB-GENE-1000265
36.10438794038591,0.04386067778206365,0.4565711335954197,0.09606537635585567,0.923468649754839,0.999790282199436,XB-GENE-1000329
17.35641907287927,-0.03751108137279093,0.6503238685301472,-0.05768061605607825,0.9540030341318132,0.999790282199436,XB-GENE-1000363
160.01351596206626,0.15674461457665054,0.23945324587610048,0.6545938185267047,0.5127293050310721,0.999790282199436,XB-GENE-1000382
28.281191625054767,-0.6247864658657866,0.5117179138118304,-1.220958752863856,0.2221016373370384,0.999790282199436,XB-GENE-1000437
78.4356834736963,0.4432776170626423,0.3250033980326486,1.3639168690110506,0.17259373099000663,0.999790282199436,XB-GENE-1000470
39.022783886197,0.2218406105191435,0.4392639651979673,0.5050280198130171,0.6135391560161247,0.999790282199436,XB-GENE-1000482
129.622080035513,0.2252037210188361,0.261811978259846,0.8601734821900451,0.3896934199231989,0.999790282199436,XB-GENE-1000491
95.48529919318453,-0.13247791220853322,0.2993935180320154,-0.4424875764824234,0.6581364183819953,0.999790282199436,XB-GENE-1000531
143.21779178213623,0.08046450662597103,0.24999179786209677,0.3218685865460184,0.7475522521067652,0.999790282199436,XB-GENE-1000542
217.51513120534045,-0.06755539155210796,0.23025873149660822,-0.2933890546213796,0.7692247906964156,0.999790282199436,XB-GENE-1000552
116.21275238400072,-0.3407726284291404,0.2735164521528648,-1.2458944452770504,0.21280314964641545,0.999790282199436,XB-GENE-1000567
1422.480667594944,0.2506875680908329,0.14495332583209483,1.7294364696482663,0.08373100760572796,0.999790282199436,XB-GENE-1000580
21.162588334948467,-0.19638677989042505,0.587446121659332,-0.33430602850130386,0.7381486418009109,0.999790282199436,XB-GENE-1000594
37.02082612018843,0.001904960054488556,0.46331320077621735,0.004111603233616177,0.9967194245029283,0.999790282199436,XB-GENE-1000619
102.27790953595824,0.01261556039017995,0.2884562999128012,0.0437347369220002,0.9651158496374499,0.999790282199436,XB-GENE-1000638
697.4613323932534,0.01194743410007746,0.1582221708361389,0.07551049285280438,0.9398085492838177,0.999790282199436,XB-GENE-1000678
160.21696883445134,0.844451149933238,0.26194605253885767,3.2237597846906674,0.0012651948179479848,0.07409068613081522,XB-GENE-1000687
68.65391893608844,-0.23131313823835464,0.3538247071379134,-0.6537506668469979,0.5132724546586201,0.999790282199436,XB-GENE-1000706
560.0818449515771,-0.20432795661841838,0.16106953707437346,-1.2685698384050763,0.20459452744137693,0.999790282199436,XB-GENE-1000765
11.696922503365975,-0.11656567894984408,0.7826556580225856,-0.14893609693482887,0.881604057619377,0.999790282199436,XB-GENE-1000779
59.71526521946841,0.026183230557276574,0.37515540696737376,0.06979302462660136,0.9443583991822907,0.999790282199436,XB-GENE-1000791
59.02035810684993,-0.09465218610902418,0.3692432775815141,-0.2563409867038914,0.7976875514272393,0.999790282199436,XB-GENE-1000815
179.01597895963081,-0.3048418746293174,0.265415108420446,-1.1485475579876,0.250742591925853,0.999790282199436,XB-GENE-1000845
23.499324057821383,0.013803147978421113,0.5866653796842451,0.023528144759198573,0.9812289884243393,0.999790282199436,XB-GENE-1000854
201.44736812998335,0.16361695247730765,0.22008015810483864,0.7434425433271733,0.45721379534963735,0.999790282199436,XB-GENE-1000959
143.58865723418188,0.0691871378744707,0.2501710819690461,0.2765592942634005,0.7821185243904085,0.999790282199436,XB-GENE-1000971
1816.2965804582768,0.3714998603680487,0.13124294908522469,2.8306271914600867,0.004645683574945781,0.20113427477681928,XB-GENE-1000983
24.198138723985814,-0.5273407275259139,0.5609704694405059,-0.9400507803055422,0.3471915139175291,0.999790282199436,XB-GENE-1001017
14.560423834988068,-0.38249362607956233,0.7062501768810721,-0.5415837596936585,0.5881052820987345,0.999790282199436,XB-GENE-1001029
59.27003788251625,-0.06247335366076091,0.36432731490090964,-0.17147589847264819,0.8638495799845785,0.999790282199436,XB-GENE-1001039
178.4113050318707,-0.22371540675958776,0.25513824958027836,-0.876839937279559,0.38057358345047343,0.999790282199436,XB-GENE-1001059
309.5850379466352,0.08900962229217917,0.19170184623946404,0.4643128067790904,0.642423649808421,0.999790282199436,XB-GENE-1001088
106.87211955173714,0.07467665665217574,0.28752401398013505,0.25972319883282907,0.7950772964906019,0.999790282199436,XB-GENE-1001113
19.657680508138316,0.9051602100735762,0.621676701492676,1.4559982831916374,0.14539309420612598,0.999790282199436,XB-GENE-1001131
