S20_C_5,S20_C_6,S20_C_A,S20_F_5,S20_F_6,S20_F_A,xenbase_gene_id
169.93700206056482,189.15397542731057,155.59191986046494,153.2299322355615,163.79849153306517,170.46714397886387,XB-GENE-1000007
448.75139072270366,434.90520334468255,552.5801271515041,439.1066714810121,590.2561026250692,506.510981084739,XB-GENE-1000023
102.99212246094838,99.7898925482662,74.3637852274281,98.341598300435,78.50696931466437,92.21993034922144,XB-GENE-1000062
80.18672391602409,62.55485801533105,58.34696994767435,66.32340350494454,49.43031401293683,76.84994195768454,XB-GENE-1000072
172.14397611329943,262.13464311186345,131.56669694083433,189.8221548589792,230.67479872703854,146.01488971960063,XB-GENE-1000113
104.46343849610479,86.38528011640955,100.67712461559496,81.18899394570796,95.9529624957009,102.6994678889057,XB-GENE-1000132
20.598424492189675,20.851619338443683,10.296524108413122,33.16170175247227,29.07665530172755,19.56180340741061,XB-GENE-1000149
7742.064976993005,4392.24467350503,3476.7929739408305,6571.734481774418,4782.14057529079,3815.9489361170267,XB-GENE-1000251
86.80764607422792,59.57605525269624,108.68553225547184,108.63316091327123,76.56852562788254,122.26127129631631,XB-GENE-1000265
42.668165019535756,35.745633151617746,28.601455856703115,37.73572958039948,39.73809557902765,32.13724845503172,XB-GENE-1000329
19.12710845703327,13.404612431856654,19.448989982558118,25.15715305359965,11.630662120691019,15.369988391536907,XB-GENE-1000363
144.18897144532772,157.87654641964502,152.15974515766058,163.52149484839774,167.67537890662885,174.6589589947376,XB-GENE-1000382
37.51855889648834,29.78802762634812,35.46580526231186,26.300660010581453,20.35365871120928,20.26043924338956,XB-GENE-1000437
41.19684898437935,75.9594704471877,81.228134633036845,53.74482697814471,96.92218433909183,121.56263546033736,XB-GENE-1000470
30.161978720706312,38.72443591425255,38.897979965116235,34.30520870945407,49.43031401293683,42.61678599471597,XB-GENE-1000482
133.88975919923288,107.23689945485323,117.83799812961684,141.7948626657435,133.75261438794672,143.2203463756848,XB-GENE-1000491
94.89988426758815,96.8110897856314,107.54147402120371,104.05913308534402,79.4761911580553,90.1240228412846,XB-GENE-1000531
144.92462946290593,129.57792017461432,143.00727928351557,160.09097397745234,135.69105807472855,146.01488971960063,XB-GENE-1000542
261.89425425784015,233.83601686683275,175.04090984302306,233.27541922428767,180.2752628707108,220.7689241693483,XB-GENE-1000552
133.15410118165468,138.51432846251876,117.83799812961684,93.76757047250778,113.39895567673743,100.60356038096886,XB-GENE-1000567
1569.1585514943063,1243.650153400034,1105.1602543030083,1603.1967536884868,1533.3089562444327,1480.4093364393957,XB-GENE-1000580
16.18447638672046,34.25623177030034,18.304931748289995,14.86559044076343,25.199767928163872,18.16453173545271,XB-GENE-1000594
52.23171924805239,34.25623177030034,26.313339388166867,36.592222623417676,37.79965189224581,34.931791798947515,XB-GENE-1000619
82.3936979687587,104.25809669221842,120.12611459815308,93.76757047250778,102.73751539943733,110.38446208467415,XB-GENE-1000638
547.3295650781828,711.9338602697201,828.2981616101222,609.4892080713006,636.7787511078333,850.9384482223616,XB-GENE-1000678
128.74015307618546,77.4488718285051,140.7191628149793,181.81760616010658,200.62892158192008,231.94709754501153,XB-GENE-1000687
56.64566735352161,71.49126630323549,96.10089167852247,67.46691046192633,55.24564507328234,64.97313274604238,XB-GENE-1000706
611.3318126074864,564.4831235192969,623.511737676128,523.7261862976654,507.8722459368411,529.5659636720444,XB-GENE-1000765
11.03487026367304,8.936408287904436,16.016815279753743,8.004548698872616,8.722996590518264,17.465895899473757,XB-GENE-1000779
46.34645510742677,68.51246354060068,59.49102818194248,51.4578130641811,89.16840959196448,43.31542183069492,XB-GENE-1000791
54.438693300787,65.53366077796586,61.77914465047873,57.175347849090116,69.78397272414611,45.411329338631774,XB-GENE-1000815
222.16872130861722,175.7493629954539,185.3374339514362,153.2299322355615,225.82868951008393,111.78173375663205,XB-GENE-1000845
25.012372597658892,22.34102071976109,20.593048216826244,12.578576526799825,33.922764518682136,26.548161767200114,XB-GENE-1000854
178.02924025392505,187.66457404599316,204.7864239339943,210.40528008465162,203.53658711209283,224.26210334924306,XB-GENE-1000959
161.1091058496264,128.0885187932969,130.4226387065662,177.24357833217937,134.72183623133765,129.94626549208476,XB-GENE-1000971
1664.7940937794726,1411.952509488901,1677.1893714370706,2126.9229399861524,1873.5058232746449,2143.41474478342,XB-GENE-1000983
14.713160351564055,28.298626245030714,44.61827113645686,13.722083483781628,19.384436867818366,24.452254259263263,XB-GENE-1001017
16.18447638672046,19.362217957126276,13.728698811217495,9.148055655854419,13.569105807472855,15.369988391536907,XB-GENE-1001029
58.116983388678015,56.59725249006143,66.35537758755123,49.1707991502175,56.21486691667326,69.16494776191608,XB-GENE-1001039
261.15859624026194,181.70696852072354,129.27858047229807,174.95656441821575,224.85946766669304,98.507652873032,XB-GENE-1001059
317.06860557620536,274.0498541624027,307.7516650181255,364.7787192771949,287.8588874871027,306.0024961587803,XB-GENE-1001088
96.37120030274455,122.13091326802729,94.95683344425434,104.05913308534402,105.64518092961009,118.06945628044261,XB-GENE-1001113
16.92013440429866,10.425809669221842,13.728698811217495,22.870139139636045,23.261324241382038,30.739976783073814,XB-GENE-1001131
303.8267612597977,218.94200305365868,175.04090984302306,252.7150374929783,290.76655301727544,285.7420569153907,XB-GENE-1001158
202.30595483400575,205.53739062180202,248.26063683618304,211.54878704163343,179.30604102731988,181.6453173545271,XB-GENE-1001202
272.9291245215132,211.49499614707165,250.5487533047193,242.4234748801421,216.13647107617476,289.9338719312644,XB-GENE-1001213
55.91000933594341,52.12904834610921,54.91479524486998,57.175347849090116,63.968641663800604,64.97313274604238,XB-GENE-1001247
258.95162218752733,217.45260167234127,145.29539575205183,253.8585444499601,142.47561097846497,195.6180340741061,XB-GENE-1001321
3814.386821142981,3035.4000151248733,3520.2671868430193,4838.177934990005,4155.054042616866,4263.075871143555,XB-GENE-1001347
32.36895277344092,41.703238676887366,41.18609643365249,37.73572958039948,46.522648482764076,32.835884291010665,XB-GENE-1001390
364.88637671878854,277.0286569250375,276.86209269288616,349.9131288364315,245.2131263779023,270.3720685238538,XB-GENE-1001398
58.85264140625622,56.59725249006143,54.91479524486998,72.04093828985354,68.8147508807552,74.05539861376874,XB-GENE-1001421
139.7750233398585,184.68577128335835,163.60032750034182,147.5123974506525,168.64460075001978,165.57669312701123,XB-GENE-1001444
31.633294755862718,29.78802762634812,35.46580526231186,29.73118088152686,41.67653926580948,44.712693502652826,XB-GENE-1001458
32.36895277344092,14.89401381317406,29.74551409097124,10.291562612836222,11.630662120691019,16.76726006349481,XB-GENE-1001470
794.5106589844589,467.6720337336655,531.9870789346779,732.9879594253352,483.6416998520682,530.9632353440023,XB-GENE-1001488
153.75252567384436,120.64151188670988,137.28698811217495,126.92927222498005,161.86004784628335,152.30261224341118,XB-GENE-1001512
11.03487026367304,14.89401381317406,12.58464057694937,11.435069569818022,11.630662120691019,10.479537539684255,XB-GENE-1001521
94.89988426758815,81.91707597245733,67.49943582181935,110.92017482723482,95.9529624957009,113.87764126456891,XB-GENE-1001532
83.8650140039151,55.10785110874402,66.35537758755123,85.76302177363517,46.522648482764076,62.17858940212658,XB-GENE-1001545
208.19121897463137,169.79175747018428,209.3626568710668,226.41437748239684,194.81359052157455,227.05664669315885,XB-GENE-1001590
126.53317902345087,132.55672293724913,134.9988716436387,126.92927222498005,109.52206830317375,125.75445047621106,XB-GENE-1001617
72.83014374024206,68.51246354060068,53.770737010601856,81.18899394570796,62.999419820409685,49.603144354505474,XB-GENE-1001623
13.241844316407649,13.404612431856654,21.737106451094366,2.2870139139636048,9.692218433909183,20.26043924338956,XB-GENE-1001661
161.8447638672046,178.72816575808872,128.13452223802994,136.07732788083447,178.33681918392895,139.72716719579006,XB-GENE-1001671
107.4060705664176,77.4488718285051,67.49943582181935,97.1980913434532,73.66086009770979,67.06904025397924,XB-GENE-1001705
20.598424492189675,13.404612431856654,32.033630559507486,27.444166967563255,33.922764518682136,46.808601010589676,XB-GENE-1001715
350.9088743848027,402.1383729556996,418.7253137421336,518.0086515127565,522.4105735877049,479.9628193175389,XB-GENE-1001725
348.7019003320681,379.79735223593855,427.8777796162786,351.0566357934133,410.9500615977493,336.0438371058751,XB-GENE-1001737
260.42293822268374,229.36781272288053,327.20065500068364,220.69684269748785,190.93670314801088,270.3720685238538,XB-GENE-1001748
36.782900878910134,34.25623177030034,35.46580526231186,34.30520870945407,41.67653926580948,30.739976783073814,XB-GENE-1001759
361.94374464847573,378.30795085462114,470.2079342841992,363.63521232021316,362.4889694282034,348.6192821534962,XB-GENE-1001776
101.52080642579197,90.85348426036177,77.79595993023247,94.9110774294896,101.76829355604642,93.61720202117935,XB-GENE-1001785
30.161978720706312,13.404612431856654,62.92320288474685,29.73118088152686,21.3228805546002,74.75403444974769,XB-GENE-1001796
341.34532015628605,277.0286569250375,351.22587792031425,341.9085801375589,306.27410251153015,369.57835723286473,XB-GENE-1001807
11.03487026367304,8.936408287904436,4.576232937072499,13.722083483781628,3.876887373563673,3.4931791798947516,XB-GENE-1001828
53.7030352832088,68.51246354060068,85.80436757010935,61.749375677017326,65.90708535058243,55.890866878316025,XB-GENE-1001848
203.04161285158395,248.7300306800068,275.71803445861804,205.8312522567244,235.52090794399314,207.49484328574826,XB-GENE-1001862
41.93250700195755,68.51246354060068,32.033630559507486,46.88378523625389,50.399535856327745,20.95907507936851,XB-GENE-1001876
55.91000933594341,52.12904834610921,49.19450407352936,50.3143061071993,48.461092169545914,64.97313274604238,XB-GENE-1001922
122.85488893555986,134.04612431856654,129.27858047229807,150.94291832159792,127.93728332760121,105.4940112328215,XB-GENE-1001944
1203.5365167579396,977.0473061442183,1213.8457865584803,1479.6980023344522,1180.5122052501383,1402.1621228097533,XB-GENE-1001971
117.70528281251244,117.66270912407508,85.80436757010935,141.7948626657435,120.18350858047386,143.91898221166377,XB-GENE-1001995
39.725532949222945,32.76683038898293,30.889572325239364,37.73572958039948,46.522648482764076,33.53452012698962,XB-GENE-1002009
3455.3857085648183,2774.7547733943275,1880.8317371367968,3170.9447917105376,2446.3159327186777,1717.24688483626,XB-GENE-1002020
124.32620497071626,107.23689945485323,120.12611459815308,152.0864252785797,81.41463484483712,159.98760643917964,XB-GENE-1002054
79.45106589844589,62.55485801533105,44.61827113645686,73.18444524683535,59.12253244684601,53.794959370379175,XB-GENE-1002072
4.413948105469216,7.44700690658703,4.576232937072499,3.430520870945407,0,5.589086687831603,XB-GENE-1002106
90.48593616211893,126.5991174119795,97.24494991279059,84.61951481665336,129.87572701438305,104.0967395608636,XB-GENE-1002136
279.550046679717,335.11531079641634,346.64964498324173,314.4644131699956,349.8890854641215,274.5638835397275,XB-GENE-1002146
