lm_pro_1,lm_pro_2,lm_pro_3,lm_meta_1,lm_meta_2,lm_meta_3,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
38.37489693564689,43.67690810588463,19.108564099701233,22.931984672532607,17.764964113308913,12.075098636997746,LmxM.01.0130,25.65540276067867,0.9697270091730713,0.44454289806403696,2.18140254494265,0.029153655568139855,0.07019735933144033
25.327431977526945,20.7465313502952,18.102850199716958,19.10998722711051,21.317956935970695,22.640809944370773,LmxM.01.0140,21.207594605831847,0.026294309832874323,0.43027407322030237,0.061110607097656824,0.9512711216985855,0.9702459446048073
107.4497114198113,128.84687891235964,117.66852629816023,110.83792591724094,79.35017303944647,100.37425742004376,LmxM.01.0150,107.42124550117705,0.2807120010147144,0.22509968303779568,1.2470564028629976,0.21237681711883952,0.33795232101690853
138.1496289683288,170.33994161295004,173.98850469727964,487.94167386555495,593.3498013845176,469.4194595132874,LmxM.01.0160,338.8648350069864,-1.6877784348163063,0.17316107380750623,-9.746869765271368,1.902439196333277e-22,2.292982785637694e-20
16.88495465168463,25.11422216088366,35.19998649944964,29.301980414902776,14.21197129064713,24.15019727399549,LmxM.01.0170,24.143885381927223,0.1774508587033106,0.4416885094998612,0.4017556601240186,0.6878638569905184,0.7862089990017621
121.26467431664418,157.23686918118466,83.47425369869487,122.30391825350725,78.16584209855921,53.5832502016775,LmxM.01.0180,102.67146795837795,0.5267591276249608,0.2973963777155712,1.7712358559012151,0.07652148903701843,0.15237474699205203
69.84231242287734,87.35381621176926,55.31426449913515,64.97395657217572,34.34559728573056,30.187746592494367,LmxM.01.0190,57.002948930697066,0.736648379790733,0.3283631230559358,2.243395582716659,0.02487131649406088,0.06165846494222856
93.63474852297841,72.06689837470964,78.44568419877348,90.4539395416564,73.42851833501017,86.7897714534213,LmxM.01.0200,82.46992673775823,-0.03305036771660623,0.2445620608028645,-0.13514102558715077,0.8925003739547008,0.933782943335294
41.44488869049864,33.84960378206059,34.194272599465364,35.671976157272944,31.97693540395604,22.640809944370773,LmxM.01.0210,33.296414429604056,0.3053270298833058,0.35994120337068536,0.8482691812553197,0.3962880768683089,0.5331657637598345
38.37489693564689,28.38999026882501,40.22855599937102,44.58997019659118,37.89859010839235,25.65958460362021,LmxM.01.0220,35.85693135207444,0.011695912059932813,0.35710208466511656,0.032752292865780984,0.9738721225592653,0.9833124818133702
14.582460835545819,24.022299458236546,26.148561399591163,5.095996593896135,11.843309408872608,9.05632397774831,LmxM.01.0230,15.124825278981763,1.293989167324323,0.5468732045493117,2.366159388611339,0.017973704524790635,0.04709445499244056
104.37971966495954,111.3761156700058,117.66852629816023,110.83792591724094,111.32710844340251,95.09140176635725,LmxM.01.0240,108.4467996266877,0.07629908856014317,0.21627351805662423,0.3527897878840937,0.724246040245577,0.8142300427780336
30.69991754851751,19.654608647648082,16.091422399748406,28.027981266428743,13.027640349759869,9.05632397774831,LmxM.01.0250,19.426315698308485,0.4596721847195309,0.5090010115992094,0.9030869767337116,0.36647973530962236,0.5041845793467798
32.23491342594339,63.33151675353271,32.18284479949681,72.61795146301992,31.97693540395604,10.565711307373029,LmxM.01.0260,40.48497885888698,0.158152507461098,0.7902100437284362,0.20013983461269283,0.841371220044087,0.8990648092047226
174.22203208783688,180.1672459367741,188.0684992970595,96.82393528402656,126.7234106749369,107.166500403355,LmxM.01.0270,145.52860394733148,0.71345436832704,0.19972328126281236,3.572214334833694,3.539755136873327e-4,0.0017213206968184588
74.44730005515497,54.59613513235578,65.3714034989779,29.301980414902776,31.97693540395604,27.16897193324493,LmxM.01.0280,47.1437877397654,1.1494899537456575,0.3142187560571098,3.6582474202677315,2.5394583618857335e-4,0.0012969376633916424
161.17456712971693,127.75495620971255,121.69138189809733,187.27787482568297,148.0413676109076,136.59955333103701,LmxM.01.0290,147.08995016752573,-0.18833376153463616,0.21206974295112474,-0.8880746442836074,0.37450060070890884,0.5123397792776656
227.17938985902958,246.77453079824815,229.3027691964148,289.1978067036057,249.89382852721204,317.7260328860032,LmxM.01.0300,260.0123929950856,-0.2901112449686987,0.16935585673503337,-1.713027530087689,0.08670747496769102,0.1678639206751742
300.09169403675867,327.5768107941347,305.73702559521973,211.4838586466896,168.17499360599103,207.54075782339876,LmxM.01.0310,253.43419008369875,0.6653779949207457,0.17068846446146507,3.8982013050504802,9.690984127733193e-5,5.650506778554593e-4
178.8270197201145,251.14222160883662,190.07992709702805,230.59384587380012,172.9123173695401,154.71220128653363,LmxM.01.0315,196.37792215930884,0.15544960104797945,0.20905597726174607,0.7435788399073163,0.4571313085875877,0.591445614254482
376.0739899693395,462.9752259223771,406.3084155936473,354.1717632757814,253.4468213498738,379.61091340061665,LmxM.01.0320,372.09785491860595,0.3296451619368192,0.17874207922379604,1.8442504605984988,0.06514664751242039,0.13396106874537916
337.69909303369263,300.2787432279568,278.5827502956443,722.3575171847772,566.1101897441107,498.09781877615706,LmxM.01.0330,450.5210187103898,-0.9574099767248646,0.1718043317500833,-5.57267658488128,2.5085500832365457e-8,3.7459534605781835e-7
214.8994228396226,219.47646323207027,249.4170471961003,286.6498084066576,303.1887208671388,333.57459984706276,LmxM.01.0335,267.86767706477536,-0.438000754004417,0.1658758710596185,-2.6405332566241198,0.008277566815901255,0.0249867016907903
4.604987632277627,6.551536215882694,13.074280699795581,14.013990633214371,7.105985645323565,11.320404972185386,LmxM.01.0340,9.445197633113205,-0.4375935079714159,0.6647605397968376,-0.6582723879867359,0.5103631174132759,0.6399069136002093
15.349958774258756,20.7465313502952,16.091422399748406,8.917994039318236,15.39630223153439,14.339179631434824,LmxM.01.0350,15.140231404431635,0.41210204703945946,0.511562983283367,0.8055744072693904,0.4204882872532733,0.5555370622542855
126.63715988763474,92.81342972500484,99.56567609844326,118.48192080808514,146.85703667002034,128.29792301810105,LmxM.01.0360,118.77552436788156,-0.2957239383550801,0.22001811637174465,-1.3440890379018706,0.1789195964753132,0.29721296228828853
63.70232891317384,67.69920756412118,57.3256922991037,82.8099446508122,75.7971802167847,30.942440257306725,LmxM.01.0370,63.04613231688372,0.018339753556024452,0.3302685896392418,0.0555298146156051,0.9557163779592014,0.972334766124986
13.81496289683288,12.011149729118273,23.131419699638336,14.013990633214371,11.843309408872608,11.320404972185386,LmxM.01.0380,14.355872889976975,0.40353034666174065,0.531470802203818,0.7592709608664213,0.4476904849444737,0.5818340898000401
33.76990930336926,51.32036702441444,57.3256922991037,54.78196338438345,63.95387080791208,34.715908581368524,LmxM.01.0390,49.311285233425245,-0.0997153144548101,0.33253950665026255,-0.29986005410082717,0.7642839051841415,0.8431306626619509
39.14239487435982,43.67690810588463,36.205700399433915,58.60396082980555,62.769539867024825,61.88488051461345,LmxM.01.0400,50.38056409852037,-0.6260042961304089,0.29199736684467414,-2.1438696618911885,0.03204333166871594,0.0756222627381696
4897.404346927256,5029.395968392615,4607.175375827966,7507.676981957481,6393.018418909433,4497.974242281661,LmxM.01.0410,5488.774222382735,-0.3396351750006882,0.16485858560135483,-2.060160675052504,0.03938318296220555,0.08948987736389125
197.246970249225,205.28146809765775,201.1427799968551,161.79789185620228,221.46988594591778,173.5795429068426,LmxM.01.0430,193.41975650878342,0.11769877366750561,0.18694212286427297,0.6296000701402078,0.5289562776818513,0.6557161496917101
72.91230417772908,80.80227999588656,78.44568419877348,138.8659071836697,92.37781338920634,67.92242983311232,LmxM.01.0440,88.55440312972958,-0.35158810278316593,0.2725858371551472,-1.2898252765166707,0.19711132971504233,0.31956731145384554
34.5374072420822,29.481912971472124,41.23426989935529,22.931984672532607,20.133625995083435,31.697133922119082,LmxM.01.0450,30.00272245044079,0.4725042212560788,0.3793837464077943,1.2454519354874802,0.21296567278627432,0.33869771560750167
41.44488869049864,40.40113999794328,58.33140619908797,56.055962532857485,62.769539867024825,42.262845229492115,LmxM.01.0460,50.210963752817385,-0.18995034149870133,0.3095413856736583,-0.6136508728398637,0.5394460585495344,0.6642303555140721
622.4408282961925,683.5436118570944,656.7311766897319,486.6676747170809,474.9167072957916,381.8749943950537,LmxM.01.0470,551.0291655418242,0.5508808529515239,0.1495712667526244,3.683066038764147,2.304454291926222e-4,0.0011957368303186677
16.117456712971695,29.481912971472124,30.17141699952826,11.465992336266304,14.21197129064713,18.867341620308977,LmxM.01.0480,20.052681988532417,0.726906662493307,0.47067634921386736,1.5443874834743672,0.1224944904161773,0.22026556173087977
145.82460835545817,193.27031836853948,151.8627988976256,77.71394805691607,63.95387080791208,65.65834883867525,LmxM.01.0490,116.3806488875211,1.245386877280794,0.22674638563886262,5.492422178073051,3.9645826784557445e-8,5.650200009819446e-7
20.72244434524932,20.7465313502952,27.15427529957544,20.38398637558454,41.451582931054126,26.41427826843257,LmxM.01.0500,26.145516428365198,-0.3626693722786619,0.41188911951499885,-0.8805024340184238,0.3785871871800705,0.5169951906901736
16.88495465168463,15.28691783705962,12.068566799811306,24.20598382100664,7.105985645323565,9.05632397774831,LmxM.01.0510,14.101455455439012,0.16959731092884903,0.5688359910613981,0.29814799624826005,0.7655902106557649,0.8440047515003313
163.47706094585575,119.01957458853562,115.65709849819167,89.17994039318236,82.90316586210825,61.88488051461345,LmxM.01.0520,105.35362013374785,0.7871795523910645,0.2441405978574955,3.2242878050562487,0.0012628640940721024,0.0050955448884200515
29.932419609804573,15.28691783705962,21.119991899669785,40.76797275116908,20.133625995083435,9.81101764256067,LmxM.01.0530,22.841990955891195,-0.0413844417456259,0.5021325494322904,-0.0824173652801736,0.9343148275302128,0.9597514367543499
51.42236189376683,48.04459891647309,81.46282589872631,24.20598382100664,30.79260446306878,24.15019727399549,LmxM.01.0540,43.346428711172855,1.1968076203865818,0.34425988402088503,3.4764655306569954,5.080695335490282e-4,0.002339837693533379
9.209975264555254,13.103072431765389,3.0171416999528264,2.5479982969480677,1.1843309408872609,1.5093873296247182,LmxM.01.0550,5.0953176606222526,2.29809609734001,1.0161522508602843,2.261566704590203,0.023724187076326658,0.05943021566596437
153.49958774258755,165.9722508023616,127.72566529800298,109.5639267687669,111.32710844340251,75.46936648123591,LmxM.01.0560,123.92631758939291,0.6078056482392129,0.22749729230575896,2.671704977579756,0.007546696550835342,0.02301933434540773
131.24214751991235,164.88032809971446,84.47996759867914,137.59190803519564,91.19348244831909,59.62079952017637,LmxM.01.0570,111.50143887033285,0.4151368514352928,0.29657809290500065,1.39975561704171,0.16158651266926913,0.2738660922841751
49.887366016340955,56.77998053765002,45.25712549929239,45.863969345065215,35.52992822661783,21.131422614746057,LmxM.01.0580,42.408298706618744,0.5974770921538601,0.3455799449853939,1.7289113584965492,0.08382496086486721,0.16382469187326493
36.072403119508074,50.22844432176732,35.19998649944964,36.94597530574698,22.502287876857956,18.11264795549662,LmxM.01.0590,33.176957513137765,0.6705544275249085,0.3818468936931366,1.7560819234103437,0.07907442120947925,0.15642308163692872
28.397423732378698,27.29806756617789,19.108564099701233,57.32996168133152,17.764964113308913,9.81101764256067,LmxM.01.0600,26.618333139243155,-0.14561082989238303,0.5167602819613174,-0.28177635738514994,0.7781150007342256,0.8537004240825307
6.1399835097035025,9.827304323824041,11.06285289982703,10.19199318779227,5.921654704436304,5.282855653686514,LmxM.01.0610,8.071107379878278,0.3514994618852111,0.696908950269373,0.5043692748519697,0.6140019049845076,0.7280940047341978
46.817374261489206,63.33151675353271,43.24569769932384,53.50796423590942,37.89859010839235,22.640809944370773,LmxM.01.0620,44.57365883383638,0.4530585594762193,0.35236301580674656,1.2857721700415323,0.19852258550642257,0.3214229617957565
21.489942283962257,16.378840539706736,13.074280699795581,20.38398637558454,17.764964113308913,9.81101764256067,LmxM.01.0630,16.483838609153118,0.13017720838425226,0.5067172731336994,0.2569030409782468,0.797253622991939,0.8684866129351826
191.87448467823444,192.17839566589237,177.00564639723248,217.8538543890598,230.94453347301587,123.7697610292269,LmxM.01.0640,188.9377792721103,-0.017395409193240324,0.225029007382559,-0.07730296371821692,0.9383825332583934,0.9622184532208392
107.4497114198113,88.44573891441637,56.31997839911942,85.35794294776026,72.2441873941229,41.50815156467975,LmxM.01.0650,75.22095177331833,0.3661626791938014,0.3105486145953913,1.1790832803130318,0.23836501560464368,0.3694811017189746
69.84231242287734,75.34266648265098,84.47996759867914,54.78196338438345,39.082921049279605,28.678359262869648,LmxM.01.0660,58.701365033456696,0.9315407219475282,0.30083296342015914,3.0965380633720296,0.001957947231162044,0.0073483989276308575
7.674979387129378,12.011149729118273,11.06285289982703,24.20598382100664,24.870949758632477,35.47060224618088,LmxM.01.0670,19.216086306982447,-1.4937411362816262,0.4807853007826253,-3.1068777141275015,0.0018907459370297753,0.007137460165870342
33.002411364656325,60.055748645591365,48.27426719924522,64.97395657217572,58.03221610347578,41.50815156467975,LmxM.01.0680,50.9744585749707,-0.21744853661585173,0.3218121949325766,-0.6757001134199085,0.49923106394762945,0.6298654607151014
101.30972791010778,89.53766161706349,122.6970957980816,129.94791314435145,119.61742502961334,136.59955333103701,LmxM.01.0690,116.61822947170911,-0.30295777164507853,0.21720884572627713,-1.3947763988712538,0.1630832780509484,0.27590407397550665
11.512469080694066,7.64345891852981,7.039997299889928,10.19199318779227,13.027640349759869,3.0187746592494364,LmxM.01.0700,8.739055582652563,0.061011712075460696,0.7036722495448233,0.08670472953129339,0.9309062169560278,0.9578116771290252
41.44488869049864,44.768830808531746,27.15427529957544,40.76797275116908,29.60827352218152,18.867341620308977,LmxM.01.0710,33.76859711537757,0.3753961689557062,0.3850695641045812,0.9748788373566502,0.329620364719147,0.4685774249596366
13.81496289683288,25.11422216088366,11.06285289982703,38.21997445422102,24.870949758632477,18.11264795549662,LmxM.01.0720,21.86593502098228,-0.6923129168665941,0.47163132838516303,-1.4679112162396664,0.14212834107854902,0.24770436142939847
47.58487220020214,39.309217295296165,31.177130899512537,86.6319420962343,55.663554221701254,39.998764235055035,LmxM.01.0730,50.06091349133357,-0.600190656048974,0.3389574972644295,-1.7706959158385271,0.07661128201061537,0.15251755222358704
30.69991754851751,29.481912971472124,30.17141699952826,24.20598382100664,18.949295054196174,20.376728949933696,LmxM.01.0740,25.6475425574424,0.51450503577587825,0.39415002163110424,1.3053533110228206,0.19177256875077298,0.3122920599402184
56.794847464757396,73.15882107735675,34.194272599465364,68.79595401759782,50.92623045815221,21.131422614746057,LmxM.01.0750,50.8335913720126,0.24613664487565934,0.38810988862704277,0.6341931810765746,0.5259547571476533,0.65294139640152
89.02976089070079,99.36496594088753,79.45139809875776,143.96190377756582,105.40545373896622,70.1865108275494,LmxM.01.0760,97.89999887907125,-0.2393940746793556,0.26711001493051,-0.8962377346339304,0.3701258061345524,0.5079296399409919
171.15204033298514,139.7661059388308,188.0684992970595,177.0858816378907,163.43766984244198,151.6934266272842,LmxM.01.0770,165.20060394608205,0.026112609490936946,0.19567529214228815,0.13344868023474715,0.8938385483931693,0.9347193645008887
89.79725882941372,84.07804810382791,82.46853979871058,70.06995316607185,68.69119457146112,36.9799895758056,LmxM.01.0790,72.01416400754846,0.5711389516955505,0.2834331544312385,2.015074604951024,0.0438968326458876,0.09779708926151404
77.51729181000671,72.06689837470964,62.354261799025075,108.28992762029287,81.71883492122099,44.52692622392919,LmxM.01.0800,74.41235679153074,-0.1227254074812086,0.3037721742032305,-0.4040047703615622,0.6862092112614928,0.7849169082718568
43.74738250663745,31.665758376766355,19.108564099701233,49.68596679048732,40.26725199016687,26.41427826843257,LmxM.01.0810,35.148200338698636,-0.2674381336909871,0.38952969316791647,-0.6865667454411525,0.4923557902935013,0.6239119559486739
112.82219699080186,93.90535242765195,70.39997299889929,145.23590292603984,131.46073443848596,99.61956375523141,LmxM.01.0820,108.90728725618504,-0.42558368487678433,0.24504049113096102,-1.7367892257828224,0.08242438150845281,0.16180237493828623
45.28237838406333,56.77998053765002,45.25712549929239,80.26194635386413,94.74647527098087,114.71343705147859,LmxM.01:ncRNA:rfamscan:118986-119169,72.84022384955489,-0.9917494335747679,0.2662298818541358,-3.7251619790679076,1.951898460283216e-4,0.0010409713849184256
7.674979387129378,9.827304323824041,22.12570579965406,10.19199318779227,2.3686618817745217,12.829792301810105,LmxM.01:ncRNA:rfamscan:139290-139373,10.836406146997396,0.5982741192105512,0.675350585398452,0.8858719191863492,0.3756865494473139,0.513722433984925
66.00482272931265,72.06689837470964,103.58853169838036,36.94597530574698,78.16584209855921,108.67588773297972,LmxM.01:ncRNA:rfamscan:139293-139376,77.57465965661476,0.08796943171609274,0.3251267727043564,0.2705696334521332,0.7867220538869433,0.8606812718677568
38.37489693564689,40.40113999794328,35.19998649944964,53.50796423590942,46.18890669460317,18.867341620308977,LmxM.01:ncRNA:rfamscan:139553-139630,38.75670599731023,-0.025924331775985136,0.38150016450496027,-0.06795365818419737,0.9458225243749921,0.9665582168304031
100.54222997139485,79.71035729323945,67.38283129894646,133.76991058977356,178.83397207397638,46.79100721836627,LmxM.01:ncRNA:rfamscan:17478-17556,101.17171807428282,-0.531018962584686,0.5601665070400864,-0.9479662848651631,0.34314661829153753,0.4805989406583171
138.91712690704173,102.64073404882888,145.82851549771993,115.93392251113707,164.62200078332924,24.904890938807853,LmxM.01:ncRNA:rfamscan:17849-17952,115.47453178114412,0.3473743633865588,0.724064033972107,0.47975641253842566,0.6314006096892041,0.7418363659584758
155.03458362001342,170.33994161295004,111.63424289825457,142.68790462909178,140.93538196558404,170.56076824759316,LmxM.02.0040,148.53213716224784,-0.06126736365250098,0.21403766158569548,-0.28624571581749886,0.7746899317303708,0.8511475045402945
8.442477325842315,0,4.022855599937102,11.465992336266304,1.1843309408872609,10.565711307373029,LmxM.02.0050,5.946894585051002,-0.8568190250067358,0.9578364383205916,-0.8945358421621825,0.3710352615743274,0.5086270026256301
159.63957125229106,189.99455026059815,130.7428069979558,594.9576023373738,435.833786246512,360.74357178030766,LmxM.02.0060,311.98531481250643,-1.5315639549843116,0.20676426982896,-7.407295062397654,1.2890145720886615e-13,5.520515707975654e-12
174.9895300265498,163.78840539706735,177.00564639723248,235.68984246769625,209.62657653704517,211.31422614746057,LmxM.02.0070,195.40237116217526,-0.3451173026504194,0.17633831905173794,-1.957131634838605,0.05033199395575803,0.10910869296113321
201.85195788150264,203.09762269236353,172.98279079729537,100.64593272944867,101.85246091630442,90.56323977748309,LmxM.02.0080,145.16566746573295,0.9859396942982862,0.2002524183950511,4.923484581111317,8.501657840203535e-7,8.758057044908087e-6
36.072403119508074,38.21729459264905,15.08570849976413,47.13796849353925,28.42394258129426,18.867341620308977,LmxM.02.0085,30.634109817843957,-0.05085581566816442,0.4359916253768632,-0.11664401953639725,0.9071421532519633,0.9424403825867277
192.6419826169474,207.465313502952,179.01707419720103,119.75591995655918,86.45615868477005,45.281619888741545,LmxM.02.0090,138.43634480786187,1.2283006688113847,0.2693861607890737,4.559627952725939,5.1244326317713225e-6,4.402733005524913e-5
34.5374072420822,14.194995134412505,13.074280699795581,15.287989781688406,9.474647527098087,12.829792301810105,LmxM.02.0100,16.566518781147813,0.7415489668266227,0.5380790719162009,1.378141253823211,0.16815968070344967,0.2826784670442329
183.43200735239213,169.24801891030293,177.00564639723248,129.94791314435145,166.99066266510377,228.6721804381448,LmxM.02.0110,175.88273815125459,-4.346206138913076e-4,0.2153454384770978,-0.0020182485264833225,0.9983896717540882,0.9986263972245694
265.55428679467644,241.31491728501257,283.6113197955657,281.55381181276147,319.7693540395604,278.48196231576054,LmxM.02.0120,278.38094200722287,-0.1519987565381012,0.16383132690227273,-0.9277758986153496,0.3535238284706028,0.49097622070888497
97.4722382165431,88.44573891441637,75.42854249882066,56.055962532857485,75.7971802167847,53.5832502016775,LmxM.02.0130,74.46381876351664,0.5063051372615515,0.2617318748071317,1.9344420225264651,0.05305880396052178,0.11392493301242292
155.80208155872637,160.51263728912602,133.75994869790864,196.19586886500122,211.9952384188197,167.54199358834373,LmxM.02.0140,170.9679614029876,-0.34917437355779724,0.1923470881109605,-1.815334856311247,0.06947246548927799,0.14096661648221223
97.4722382165431,134.30649242559522,93.53139269853762,154.1538969653581,117.24876314783882,46.79100721836627,LmxM.02.0150,107.25063177870652,0.046705537762382884,0.3218866420503823,0.14509933517238793,0.8846324431902467,0.9283139207955363
3.0699917548517512,4.367690810588463,5.028569499921377,7.643994890844203,5.921654704436304,4.528161988874155,LmxM.02.0160,5.093343941586042,-0.5302557251825014,0.8557137178940275,-0.6196648646553179,0.535478452218703,0.661609772800903
6.90748144841644,9.827304323824041,5.028569499921377,15.287989781688406,7.105985645323565,7.546936648123592,LmxM.02.0170,8.617377891216236,-0.44450391618483603,0.683106278670482,-0.6507097505383296,0.5152338677740529,0.644195041850872
19.954946406536383,25.11422216088366,24.13713359962261,11.465992336266304,28.42394258129426,22.640809944370773,LmxM.02.0200,21.956174504828997,0.12847505129548276,0.4450435847593236,0.28867970620217154,0.7728264939329722,0.8499983221630149
42.21238662921158,36.03344918735482,31.177130899512537,58.60396082980555,69.87552551234839,24.904890938807853,LmxM.02.0230,43.80122399950679,-0.4584895197909423,0.37377936513632753,-1.2266314370343014,0.21996114792132698,0.34714033015567447
7.674979387129378,7.64345891852981,9.051425099858479,6.369995742370169,4.7373237635490435,3.0187746592494364,LmxM.02.0240,6.41599292844772,0.8274724424623917,0.7773589961494849,1.0644662846395747,0.287117519972437,0.4243886678359235
15.349958774258756,14.194995134412505,32.18284479949681,57.32996168133152,47.37323763549043,22.640809944370773,LmxM.02.0250,31.511967994893467,-1.0292425472220637,0.43808416931561167,-2.3494173478808364,0.018802818094496514,0.04896277045162565
49.11986807762802,64.42343945617982,54.30855059915088,39.49397360269505,34.34559728573056,36.22529591099324,LmxM.02.0260,46.31945415539626,0.6050380480195581,0.3076370603666759,1.9667267893484837,0.04921471671233421,0.10701664043865045
325.4191260142856,372.34564160266643,303.7255977952512,257.3478279917548,238.05051911833942,228.6721804381448,LmxM.02.0270,287.59348216007373,0.4695902915157245,0.1646804328355337,2.851524515876784,0.004351013092177063,0.014498221745141343
6.90748144841644,18.56268594500097,13.074280699795581,10.19199318779227,8.290316586210826,9.81101764256067,LmxM.02.0280,11.13962925162946,0.4207470089617073,0.6096939498933273,0.6900954307244178,0.4901341764428867,0.6215635121972997
21.489942283962257,22.930376755589432,41.23426989935529,26.75398211795471,30.79260446306878,24.15019727399549,LmxM.02.0290,27.891895465654326,0.06896111073502155,0.40274751161045846,0.1712266587551792,0.8640455463752982,0.9138222800900268
