ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000031990,0,0,2.4441288033048267,1.182260543652365,0,1.1811237968343,9.41615422457718,828.7646411003078,482
ENSMUSG00000032193,0,1.72974012832682,2.6039196608664223,3.4114219038064397,2.57925801645725,4.48345960100915,10.6824589492874,2391.4067545683142,64
ENSMUSG00000032231,0,1.65509773526111,3.2639290342254186,4.418803087920225,3.39736102232639,7.87230971024866,12.4414822910642,3097.5809646320777,79
ENSMUSG00000032336,0,2.15877640615901,2.7845217465946073,4.335098786455668,3.26697508134205,7.23177926463994,10.558893740299,3038.9042493054235,29
ENSMUSG00000032340,0,0,1.0775970794401943,0.33095022145000286,0,0,9.20252553705736,231.99610523645202,588
ENSMUSG00000032412,0,4.23953716362239,2.7652464293577412,6.73416885079111,7.81900247802304,8.8653711049694,11.6910066471855,4720.652364404568,11
ENSMUSG00000032440,0,0,3.064195391184759,2.7884635772650124,1.65835522389281,5.09248125868716,10.3005265101173,1954.7129676627735,243
ENSMUSG00000032816,0,0,1.4061430113295728,0.7744435759064223,0,1.31134999355307,9.62430891197611,542.884946710402,430
ENSMUSG00000032913,0,0,2.634979448537606,2.266585550890791,1.31979146923095,3.32960018605725,9.68007757131311,1588.8764711744445,247
ENSMUSG00000033777,0,0,0.688879864104222,0.22798490509994818,0,0,8.95104780314987,159.81741847506368,593
ENSMUSG00000033880,0,7.71206786587244,2.3095254742941864,8.28852797864185,9.02852774407189,9.83132539851101,12.0425785085716,5810.258113027937,1
ENSMUSG00000034164,0,0,3.059207945240561,2.638470663557206,1.50865871730416,4.51814139395003,9.69461720136841,1849.5679351536014,255
ENSMUSG00000034220,0,0,1.7648287906096065,0.9309047261277396,0,1.29793827470105,9.04357521014198,652.5642130155454,442
ENSMUSG00000034708,0,3.05284341102061,3.0907580475964456,5.953366241349811,6.93587043419828,8.7407528778252,11.2631740634665,4173.309735186218,24
ENSMUSG00000034881,0,0,3.487660020996371,3.1145147012532997,1.52510214938978,7.2686698714616496,10.8875447709616,2183.274805578563,255
ENSMUSG00000035000,0,0,3.2692316179772907,3.36793637953631,2.20079113967359,6.36801282338391,10.9839234274497,2360.9234020549534,178
ENSMUSG00000035206,0,0,2.606680238953137,2.5431050787096883,1.93144271318794,3.37297058629176,10.8334904356199,1782.7166601754916,179
