xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-17346336,451,528,243.07481701456996,719.1666666666666,708,854.25,1077,4315,0
XB-GENE-17346339,41,58,40.52859073131789,89.83333333333333,95,108.75,149,539,0
XB-GENE-17346342,13,18.75,8.565434412022933,24.166666666666668,24.5,28,37,145,0
XB-GENE-17346349,266,329.75,86.63255739039452,382,382.5,433.75,498,2292,0
XB-GENE-17346353,3,4.5,3.0605010483034745,6.833333333333333,7,8.75,11,41,0
XB-GENE-17346363,48,69.25,21.701766441160192,80.16666666666667,80.5,93.25,109,481,0
XB-GENE-17346366,3,3.5,2.503331114069145,5.666666666666667,5.5,7.5,9,34,0
XB-GENE-17346396,645,693.5,274.030655219448,857,758,885.5,1381,5142,0
XB-GENE-17346400,403,422.5,185.35983024017548,574.6666666666666,545,670.5,861,3448,0
XB-GENE-17346411,15,20.75,20.305171754998774,37.5,37.5,49,67,225,0
XB-GENE-17346414,353,423,279.6338677628302,579.5,513,563.25,1125,3477,0
XB-GENE-17346434,42,58,37.6864254960147,89.33333333333333,96,116,134,536,0
XB-GENE-17346435,67,86.75,64.63255113846789,129.16666666666666,118,141.75,246,775,0
XB-GENE-17346438,48,64.25,28.114053425288926,84,82,109.5,115,504,0
XB-GENE-17346446,110,120.75,47.433110798259904,152.5,141,162.75,239,915,0
XB-GENE-17346458,236,376.5,169.1493422984553,477.5,510.5,548.5,715,2865,0
XB-GENE-17346466,81,93.25,40.361698015156236,121.33333333333333,117.5,129.75,193,728,0
XB-GENE-17346492,2026,2605.75,977.4564440423931,3353.5,3544.5,4126.25,4393,20121,0
XB-GENE-17346494,0,0,8.142481194328912,5.5,0.5,12.25,16,33,3
XB-GENE-17346504,23,27,10.708252269472673,32.333333333333336,29,32.5,53,194,0
XB-GENE-17346514,8,15.25,9.064583093924766,20.833333333333332,21,27.5,32,125,0
XB-GENE-17346530,46,53.25,28.00476149990688,73.66666666666667,69.5,82.75,122,442,0
XB-GENE-17346559,15,23.5,12.38816639647154,32.333333333333336,35.5,40,47,194,0
XB-GENE-17346563,36,48.75,11.016654059498585,53.166666666666664,55,56.75,69,319,0
XB-GENE-17346573,32,46.5,86.68486988319626,102.33333333333333,69,125.25,261,614,0
XB-GENE-17346577,237,263.25,102.18349507952186,355.6666666666667,373,428,478,2134,0
XB-GENE-17346583,7,10,4.833908011812665,12.833333333333334,13,13.75,21,77,0
XB-GENE-17346589,6,7.25,5.128352561983234,11.5,11,15.5,18,69,0
XB-GENE-17346591,18,27.25,11.651895410904901,32.833333333333336,31,37,52,197,0
XB-GENE-17346609,264,294,142.6334462880288,392.5,344.5,452,637,2355,0
XB-GENE-17346627,1519,1705.5,617.4476496027821,2130,2043.5,2277.25,3226,12780,0
XB-GENE-17346628,8,14.25,10.708252269472673,21.666666666666668,21.5,28.75,36,130,0
XB-GENE-17346643,28,42.25,14.20915198032592,49.5,51.5,56.25,69,297,0
XB-GENE-17346645,24,29,9.939818911831342,36,35.5,41.25,51,216,0
XB-GENE-17346660,15,22,14.53845475511984,32.833333333333336,32,43.5,52,197,0
XB-GENE-17346667,192,222.75,99.18198761199872,287.6666666666667,251,342.25,446,1726,0
XB-GENE-17346678,2,2.25,2.280350850198276,4,3.5,4.75,8,24,0
XB-GENE-17346688,94,118.5,44.6796001175779,145.33333333333334,144,153.75,223,872,0
XB-GENE-17346695,170,201.5,61.42122325928283,240.16666666666666,231,264.25,342,1441,0
XB-GENE-17346697,79,93,29.543188724306656,114,109.5,141,147,684,0
XB-GENE-17346699,46,58,26.074252945514406,71.33333333333333,67,70.75,121,428,0
XB-GENE-17346700,118,122.75,50.17834858449077,168.33333333333334,167.5,206.25,230,1010,0
XB-GENE-17346702,94,121.75,74.68600939935136,178,177,210.5,295,1068,0
XB-GENE-17346723,231,250.75,54.68333079345722,282.6666666666667,262.5,300.5,380,1696,0
XB-GENE-17346725,211,215.75,88.62824982287908,291.1666666666667,268,354.75,418,1747,0
XB-GENE-17346726,242,290,143.90239747829082,416.5,446,542,553,2499,0
XB-GENE-17346728,410,425.75,159.85920888915555,514.8333333333334,464.5,494.25,833,3089,0
XB-GENE-17346730,230,372.5,270.0760386755305,579.3333333333334,604.5,804.25,871,3476,0
XB-GENE-17346733,21,35.5,14.936532395439043,41.5,40,46,66,249,0
XB-GENE-17346739,38,51.5,18.76965636339675,62.5,59,77.75,86,375,0
XB-GENE-17346778,100,114.5,65.8374260331209,150.16666666666666,125,152.75,278,901,0
XB-GENE-17346803,780,912.5,668.1162822942325,1521.1666666666667,1563,2096.5,2251,9127,0
XB-GENE-17346830,14,22,12.060956291549466,29.666666666666668,28,40,44,178,0
XB-GENE-17346845,52,59.25,21.04043725781382,70.5,63,73.5,110,423,0
XB-GENE-17346855,18,20.25,11.166915420114902,29.5,28,36.5,46,177,0
XB-GENE-17346866,76,82.75,19.549083524980567,93.83333333333333,89.5,94.75,131,563,0
XB-GENE-17346886,3,13,11.877148928369412,17.666666666666668,17,18,39,106,0
XB-GENE-17346887,1062,1183.75,422.1192564509071,1485.6666666666667,1337,1825.5,2057,8914,0
XB-GENE-17346898,209,226.25,78.58604625928618,289.8333333333333,281.5,332.25,410,1739,0
XB-GENE-17346909,19,36.5,17.603030042202015,43.333333333333336,41.5,48.75,72,260,0
XB-GENE-18005508,45,71.25,17.200775176330474,75.66666666666667,81,84,94,454,0
XB-GENE-18005520,43,64.25,38.401822873400164,90.5,87.5,113,147,543,0
XB-GENE-18005634,3015,3781.25,1567.241525738774,4859,4720.5,5649.25,7271,29154,0
XB-GENE-18005645,53,60,11.236844159579089,68.33333333333333,71,75.25,82,410,0
XB-GENE-18005769,63,86.75,17.98610574860495,93.5,97.5,103.75,114,561,0
XB-GENE-18005794,19,33.75,19.883829275737273,45.166666666666664,43.5,55.5,75,271,0
XB-GENE-18005862,64,76.75,58.21683605281208,114,93.5,129.75,220,684,0
XB-GENE-18005872,39,58.5,26.919633479426622,74.66666666666667,78,83.25,116,448,0
XB-GENE-18005878,268,327.25,125.4837306851636,427.1666666666667,453.5,497.25,591,2563,0
XB-GENE-18006009,6,8,2.943920288775949,9.666666666666666,9,11.5,14,58,0
XB-GENE-18006014,31,40,9.537644712750977,44.833333333333336,44.5,50.5,58,269,0
XB-GENE-18006546,10,15.25,28.196926546463654,33.333333333333336,18.5,51.75,76,200,0
XB-GENE-22041450,1464,1501.75,546.3583683505422,1780.3333333333333,1564.5,1687.25,2880,10682,0
XB-GENE-22041689,0,0.25,4.049691346263317,4,4,7.75,8,24,2
XB-GENE-22041729,4,13,10.74554171117802,18.333333333333332,18.5,21,36,110,0
XB-GENE-22041745,682,799.5,382.76385235111564,1081.8333333333333,978,1367.25,1616,6491,0
XB-GENE-22060523,30,33.5,53.500155763013126,69.33333333333333,39,108.25,145,416,0
XB-GENE-22060526,35,39,33.823069050575526,66,55.5,90.75,114,396,0
XB-GENE-22060949,165,219.5,86.83240562524263,263.3333333333333,259,267,421,1580,0
XB-GENE-22061136,27,48,27.571120156182747,66.83333333333333,78,81,98,401,0
XB-GENE-22061497,6,33.5,134.90799333867014,108.16666666666667,60,110.5,371,649,0
XB-GENE-22061522,10,17.5,5.89915248150105,20,22.5,23,26,120,0
XB-GENE-22061760,113,156.25,83.73947695083842,218.5,231.5,255.75,340,1311,0
XB-GENE-22061925,7,11.25,5.215361924162119,14,13,17.75,21,84,0
XB-GENE-22061926,13,18.75,8.455767262643882,24.5,25.5,29.25,36,147,0
XB-GENE-22062186,1097,1439.75,1233.1950372913443,2479,2684.5,2976.75,4309,14874,0
XB-GENE-22062345,579,707.5,488.93544222797624,1026.3333333333333,896,1150.5,1907,6158,0
XB-GENE-22062581,2,3.25,5.656854249492381,7,4.5,10.25,16,42,0
XB-GENE-22062688,20,23.25,13.605146085213491,33.5,32.5,37.25,57,201,0
XB-GENE-22063016,972,1008.75,306.8048239516452,1236,1119,1404.75,1734,7416,0
XB-GENE-22063028,0,1.5,4.262237284181474,4.166666666666667,3.5,4.75,12,25,1
XB-GENE-22063235,98,102.25,86.8694422682683,159.5,117,189.5,314,957,0
XB-GENE-22063243,323,403.5,162.66868168150867,522.5,512,643.75,733,3135,0
XB-GENE-22063252,170,869.75,2622.494741017924,2323.3333333333335,1297,2695.5,7287,13940,0
XB-GENE-22063256,13,14.25,9.709102258533827,22.333333333333332,20,30.25,35,134,0
XB-GENE-22063259,163,213.25,101.27915218181217,286.3333333333333,286,352,420,1718,0
XB-GENE-22063263,12,15.25,15.816657885491065,27.833333333333332,24,40.25,49,167,0
XB-GENE-22063275,1888,1911,724.7489680342198,2426.3333333333335,2135.5,2657.75,3731,14558,0
XB-GENE-22063324,905,1037.25,313.07469822179286,1225.1666666666667,1151.5,1311.5,1779,7351,0
XB-GENE-22063328,126,140,61.535897382476406,186.33333333333334,182,202.25,293,1118,0
XB-GENE-22063329,52,68.25,28.14723195390031,89.33333333333333,93.5,107.5,125,536,0
XB-GENE-22063332,530,569.5,198.3155734345305,722.6666666666666,710.5,775.75,1065,4336,0
XB-GENE-22063333,71,106.75,56.55793489865061,134,128,136.5,238,804,0
XB-GENE-22063561,461,619.5,449.737256628801,1001,1053,1307.25,1572,6006,0
XB-GENE-22063597,60,88,38.660919113061276,114.33333333333333,127.5,131.75,163,686,0
XB-GENE-22063602,5515,6364,2122.598564652927,7638.666666666667,7165,8108.5,11467,45832,0
XB-GENE-22064000,0,1.25,9.948199167018455,5.833333333333333,2.5,3,26,35,1
XB-GENE-22064041,8,32.5,72.67369996543913,85.33333333333333,64.5,147.5,178,512,0
XB-GENE-22064067,8,14.25,19.73490984693537,27.666666666666668,26,31,63,166,0
XB-GENE-22064481,65,73,19.73490984693537,89.33333333333333,91,106.75,110,536,0
XB-GENE-22065085,47,50.75,15.561705133649932,60.833333333333336,58,62.25,90,365,0
XB-GENE-22065647,177,210.75,74.55914877911809,261.6666666666667,260,284.5,386,1570,0
XB-GENE-22065950,109,117.5,39.13566148667989,143,131.5,151.5,215,858,0
XB-GENE-22069492,8,13,8.61974477580398,18.5,17,24,31,111,0
XB-GENE-22069501,56,58.5,12.86856635371633,69,67.5,75.75,89,414,0
XB-GENE-22164537,7,8.25,3.32665998663324,10.666666666666666,10.5,12,16,64,0
XB-GENE-22164554,232,262.75,70.66540879383632,319,326.5,371.5,401,1914,0
XB-GENE-22164555,198,219,208.213111979049,395.5,346,569,663,2373,0
XB-GENE-22166269,8,10.25,1.505545305418162,10.666666666666666,11,11.75,12,64,0
XB-GENE-22167221,51,58.5,13.287839051804724,67.83333333333333,68,75.25,87,407,0
XB-GENE-22168217,215,344.5,150.855891499139,423.5,432,473,660,2541,0
XB-GENE-22169434,18,26.75,19.030676989184244,42.833333333333336,53,56.75,57,257,0
XB-GENE-22169455,552,577.5,161.18612429941564,698.1666666666666,641,797.5,949,4189,0
XB-GENE-22169456,125,152.25,85.49015537865554,223.16666666666666,219.5,292.75,328,1339,0
XB-GENE-22169483,7,11.5,5.366563145999495,14,13.5,15.5,23,84,0
XB-GENE-22169499,278,342.25,196.15164201878775,449.6666666666667,392,462,825,2698,0
XB-GENE-22169574,253,280.75,79.49947588925771,330.1666666666667,303,362,467,1981,0
XB-GENE-22169582,336,396,170.44813482894634,510.8333333333333,481.5,566.25,804,3065,0
XB-GENE-22169583,635,736.75,403.52678556282564,1022.6666666666666,964.5,1118,1742,6136,0
XB-GENE-22169634,622,912,625.4111181188472,1412.3333333333333,1484,1894.75,2131,8474,0
XB-GENE-22172576,10,13.75,14.358505028959897,24.833333333333332,22.5,32.75,47,149,0
XB-GENE-22172577,14,17,6.833739825307955,21.5,20.5,24,33,129,0
XB-GENE-22172583,3,6,2.345207879911715,6.5,6,7.5,10,39,0
XB-GENE-22201328,29,32,14.265342617687105,38.5,32.5,36.75,67,231,0
XB-GENE-22251718,400,450.5,194.38106903708498,608,587,750.5,864,3648,0
XB-GENE-22252020,186,192.5,56.37523096774564,225.83333333333334,211.5,220,337,1355,0
XB-GENE-22252021,227,242,77.64899655930311,299.1666666666667,268.5,364,402,1795,0
XB-GENE-25874523,81,100,41.20072814890533,133.5,142.5,158.75,185,801,0
XB-GENE-25874649,1,4.75,11.502173707608488,13.5,11.5,21.25,30,81,0
XB-GENE-25874696,53,87,119.09282094232213,185.5,177,292.5,318,1113,0
XB-GENE-4594195,48,61.25,23.726918608758844,77.83333333333333,80.5,87,114,467,0
XB-GENE-4752373,5,7.25,2.898275349237888,9,9,10.75,13,54,0
XB-GENE-4755068,93,99,37.414792083702224,125.66666666666667,113.5,140.75,190,754,0
XB-GENE-4755769,11,14.25,7.092249290598858,17.5,15,18,31,105,0
XB-GENE-4757294,64,93.75,32.15846182059501,112.83333333333333,118,137.75,147,677,0
XB-GENE-4757367,34,39.25,16.93221781102523,50.5,46.5,56,80,303,0
XB-GENE-478125,1717,2085.75,570.8111479873766,2454.1666666666665,2415.5,2808.25,3262,14725,0
XB-GENE-478643,5,12.25,20.19570911522214,29.666666666666668,33.5,43.5,54,178,0
XB-GENE-478676,62,74.5,37.5699347883384,104.5,104.5,136,145,627,0
XB-GENE-478732,261,338.25,295.0064406076586,608,679.5,825.75,929,3648,0
XB-GENE-478756,86,110.25,42.55662893917546,137.33333333333334,138.5,148.75,208,824,0
XB-GENE-478765,9,11.25,16.012495120998476,24,19,36.5,46,144,0
XB-GENE-478934,21,28,10.943795807061948,34.833333333333336,34.5,39.5,52,209,0
XB-GENE-479031,12,16,61.45567508375447,48,28,34,172,288,0
XB-GENE-479040,488,598.5,274.3285742803084,807.1666666666666,785,984.25,1198,4843,0
XB-GENE-479050,139,155.75,89.72717908564086,223.83333333333334,203,268.25,368,1343,0
XB-GENE-479068,8,9.25,6.314005596027506,12.333333333333334,10.5,11,25,74,0
XB-GENE-479097,198,212.5,79.62013983074048,282.1666666666667,280,352.75,368,1693,0
XB-GENE-479158,27,30,14.851487018701752,39.833333333333336,32.5,50,62,239,0
XB-GENE-479195,60,63,31.753739937210547,90.5,86,111.25,136,543,0
XB-GENE-479259,91,101.75,45.579235038191094,138.33333333333334,132.5,165.5,206,830,0
XB-GENE-479283,4,5.5,15.501612819316577,16.5,9,26.75,40,99,0
XB-GENE-479385,18,20,10.385887861259944,28.333333333333332,26,36.5,42,170,0
XB-GENE-479433,3,6.25,3.4641016151377544,8,8,9.75,13,48,0
XB-GENE-479443,9,13.75,6.431692364119002,16.833333333333332,16,18.25,28,101,0
XB-GENE-479500,58,64,29.741665499206103,89.16666666666667,86.5,110.5,129,535,0
XB-GENE-479516,965,1031.25,298.0922116840134,1266.1666666666667,1192,1511.75,1652,7597,0
XB-GENE-479764,157,176.75,74.87433917348898,240.16666666666666,241,285,347,1441,0
XB-GENE-479955,116,135.25,31.985413342126233,156.66666666666666,160.5,167.75,206,940,0
XB-GENE-480022,5,6.5,3.5023801430836525,9.333333333333334,9.5,12.5,13,56,0
XB-GENE-480233,150,190,62.17931059980214,229.33333333333334,236.5,247,328,1376,0
XB-GENE-480282,26,35.25,19.562719647329203,50.5,52.5,62.25,77,303,0
XB-GENE-480490,0,0,14.344569239495017,6.833333333333333,1,2.75,36,41,3
XB-GENE-480548,2,3,2.581988897471611,4.666666666666667,4,5.75,9,28,0
XB-GENE-480612,5,8,1.7224014243685084,8.166666666666666,8.5,9,10,49,0
XB-GENE-480674,773,990,597.2890143529066,1475.8333333333333,1515.5,1816,2320,8855,0
XB-GENE-480822,206,246.75,69.21680913381276,284.8333333333333,260,334.75,381,1709,0
XB-GENE-480859,183,208.5,90.56194933119907,284.3333333333333,288.5,332.5,417,1706,0
XB-GENE-481129,7997,9357,3452.4161056666776,12155.166666666666,12385,14330,16838,72931,0
XB-GENE-481302,813,1090.75,527.0625832542722,1369.8333333333333,1173,1594.25,2262,8219,0
XB-GENE-481311,95,203.25,101.6354596913236,258.8333333333333,290.5,338,349,1553,0
XB-GENE-481527,119,148.25,114.76483201166927,226.16666666666666,215.5,237,437,1357,0
XB-GENE-481534,433,461.5,219.12066690904962,577.6666666666666,501,551,1015,3466,0
XB-GENE-481619,78,106.75,23.464157062776977,116.83333333333333,121,133,142,701,0
XB-GENE-481770,76,108.25,42.745760023656146,129,114.5,164.25,182,774,0
XB-GENE-481920,198,230.75,79.25149840854746,270,249.5,269,423,1620,0
XB-GENE-482006,213,277.75,149.83112716210428,374.8333333333333,339,443.75,622,2249,0
XB-GENE-482015,505,530.5,183.8691563766655,678.3333333333334,622.5,830,921,4070,0
XB-GENE-482081,609,934,390.5850739595665,1193.5,1313,1475.25,1589,7161,0
XB-GENE-482137,668,1380.5,1103.1351685083746,1897,1410.5,2628.5,3488,11382,0
XB-GENE-482147,3400,3967.75,1579.5115700747494,5127,5067.5,5693.25,7724,30762,0
XB-GENE-482155,75,101.5,46.36126256549391,133.16666666666666,140.5,148,204,799,0
XB-GENE-482180,1,3.5,2.250925735484551,4.666666666666667,5.5,6,7,28,0
XB-GENE-482213,1520,1961,1203.43425246251,2899,2824,3784.5,4448,17394,0
XB-GENE-482476,7,9.25,1.632993161855452,9.666666666666666,10,10,12,58,0
XB-GENE-482515,1948,2212.75,1234.4480007949571,3126.3333333333335,2924.5,3536.5,5245,18758,0
XB-GENE-482532,20,23.5,12.62933094031509,31.5,26,38.25,52,189,0
XB-GENE-482570,1,2,4.844240566555986,4.333333333333333,2.5,3.75,14,26,0
XB-GENE-482658,3,9.25,34.32443250319904,31.166666666666668,13.5,50.75,86,187,0
XB-GENE-482706,92,117,50.90546794467827,154.16666666666666,158.5,176.75,230,925,0
XB-GENE-482725,36,39.75,21.802905005220445,57.833333333333336,54,72,90,347,0
XB-GENE-482735,0,1,71.94928769626563,52.5,14.5,97.75,164,315,2
XB-GENE-482744,0,0.5,30.600653587791225,16,4.5,8.5,78,96,2
XB-GENE-482754,626,703.25,225.5151140537296,870.3333333333334,828.5,1021.25,1192,5222,0
XB-GENE-482791,0,37.5,699.1871470977328,596.6666666666666,321,1210.5,1488,3580,1
XB-GENE-482845,3,5.5,2.422120283277993,6.666666666666667,7,7.75,10,40,0
XB-GENE-482980,287,423.75,205.1779715271598,563,563,742.75,785,3378,0
XB-GENE-483062,198,277.5,83.14004249858588,325.3333333333333,342.5,387.25,411,1952,0
XB-GENE-483089,1,1.5,14.358505028959897,9.166666666666666,3.5,7,38,55,0
XB-GENE-483140,57,98.5,40.52159917870962,119,124.5,149,161,714,0
XB-GENE-483301,104,111.75,32.63586983673026,136.5,127,159.5,184,819,0
XB-GENE-483319,3,8.25,5.513619500836088,11,10.5,15,18,66,0
XB-GENE-483348,850,889.25,318.20852701753086,1107.3333333333333,1021.5,1158.25,1702,6644,0
XB-GENE-483413,14,26,15.896540504147435,36.5,39,46.75,56,219,0
XB-GENE-483422,23,30,68.53441957634621,69.83333333333333,47.5,65.75,205,419,0
XB-GENE-483449,120,170.25,56.33974322506863,198.16666666666666,190.5,231.75,279,1189,0
XB-GENE-483568,59,77.75,40.98495658978629,108.16666666666667,107.5,138.75,158,649,0
XB-GENE-483725,182,188,69.41013374620933,249.83333333333334,247,296.25,342,1499,0
XB-GENE-483735,34,47.5,143.9700200273191,139.83333333333334,66.5,195.75,392,839,0
XB-GENE-483754,89,102.75,36.20174949731942,131.16666666666666,132,150,185,787,0
XB-GENE-483836,121,173,49.253087889660954,196.66666666666666,196.5,238,249,1180,0
XB-GENE-483908,85,150.5,73.94231986262444,191.66666666666666,195,233.5,293,1150,0
XB-GENE-484007,1068,1147,421.8468916562027,1458,1375.5,1594.25,2191,8748,0
XB-GENE-484172,400,446,167.26436161557746,571.8333333333334,552.5,636.5,851,3431,0
XB-GENE-484201,1024,1234.75,561.5951091904795,1720.3333333333333,1857,2101.25,2374,10322,0
XB-GENE-484252,72,94,46.27634384866635,122.5,110,144.75,198,735,0
XB-GENE-484361,322,358,116.4622971895483,447.6666666666667,427.5,530,610,2686,0
XB-GENE-484420,1005,1361.25,510.71769762430074,1650.1666666666667,1544.5,1961,2407,9901,0
XB-GENE-484499,303,684.75,345.51912633986944,810.6666666666666,794.5,929.75,1349,4864,0
XB-GENE-484615,1656,1852.25,664.4013094508468,2318.5,2111.5,2700.75,3369,13911,0
XB-GENE-484699,39,42.5,13.367871932360812,53.5,53.5,60,74,321,0
XB-GENE-484819,70,80.75,165.02211972944718,204.5,128,329,440,1227,0
XB-GENE-484939,88,141,63.82684910495478,176.66666666666666,171.5,219.25,263,1060,0
XB-GENE-484957,10,12,6.164414002968976,17,17,20.5,26,102,0
XB-GENE-485020,27,32.75,20.501219475923865,47.5,44.5,54,83,285,0
XB-GENE-485039,237,258.5,106.81151623303548,340.5,324.5,382.25,519,2043,0
XB-GENE-485077,3,8.25,4.929503017546495,10.5,10.5,13.5,17,63,0
XB-GENE-485151,63,79.75,58.676798367554674,121.16666666666667,116,133.5,225,727,0
XB-GENE-485208,0,0,4.676180777800049,3.6666666666666665,1.5,7.5,10,22,3
XB-GENE-485224,17,27.5,49.668568196261376,56.833333333333336,38.5,63.75,151,341,0
XB-GENE-485256,0,1.75,15.162453627299245,14.5,11,25.5,36,87,2
XB-GENE-485331,13,18,13.673575489485794,26.166666666666668,19.5,37.5,44,157,0
XB-GENE-485341,349,391,136.90970260236003,493.6666666666667,484.5,547.25,716,2962,0
XB-GENE-485445,0,1.5,17.049926686059386,12.5,6.5,14.5,45,75,1
XB-GENE-485471,132,152.5,57.003216283527955,183.83333333333334,172.5,183.5,293,1103,0
XB-GENE-485511,1975,2157.5,708.6117884050947,2574.6666666666665,2352.5,2661.5,3911,15448,0
XB-GENE-485647,13,17,76.6013489872513,80.83333333333333,56.5,140.25,187,485,0
XB-GENE-485786,118,175,46.99787229226447,192,189,229.25,243,1152,0
XB-GENE-485796,1,6,6.511528238439882,9,7.5,11.25,20,54,0
XB-GENE-485811,15,28.75,10.225784403490358,32.833333333333336,37,40,41,197,0
XB-GENE-485877,161,165.75,74.55132460258503,231.5,220.5,285,333,1389,0
XB-GENE-486018,425,459.25,249.27468115848964,625.3333333333334,554,663.75,1091,3752,0
XB-GENE-486365,1521,1639.75,406.2280147897237,1895,1708.5,2153,2514,11370,0
XB-GENE-486580,2939,3324,1205.5945697732163,4134.666666666667,3777,4729.5,6095,24808,0
XB-GENE-486805,0,1.25,9.537644712750977,5.833333333333333,2,4.25,25,35,1
XB-GENE-486869,83,85,53.50763185440621,132.66666666666666,129,174.5,195,796,0
XB-GENE-486879,2647,3000.25,1608.5791763748114,4387.166666666667,4450,5242,6753,26323,0
XB-GENE-486919,0,0.5,19.169420092080685,14.666666666666666,5,29,42,88,2
XB-GENE-486929,212,231.25,94.23941142996739,309.6666666666667,293.5,391.75,424,1858,0
XB-GENE-487128,1120,1326.75,656.234612518013,1816.6666666666667,1655,2330.5,2697,10900,0
XB-GENE-487204,3214,3657.25,1389.8217151850808,4749,4670,5490,6857,28494,0
XB-GENE-487224,72,80.75,29.32405156181526,103.5,99,124,144,621,0
XB-GENE-487283,146,174.5,48.48676795442925,209.16666666666666,221.5,228.75,276,1255,0
XB-GENE-487356,17,27.5,37.40409959705843,46.666666666666664,34.5,45.25,120,280,0
XB-GENE-487424,59,114.5,100.06681101477486,182.16666666666666,172,242.25,329,1093,0
XB-GENE-487452,17,22.25,13.397761006974262,33.5,35.5,42.75,50,201,0
XB-GENE-487587,5,6,3.3862466931200785,8.666666666666666,9,9.75,14,52,0
XB-GENE-487596,554,837,406.49805247585954,1081.6666666666667,1016,1421.5,1570,6490,0
XB-GENE-488018,42,53.5,15.038838607640773,63.833333333333336,68.5,73,81,383,0
XB-GENE-488091,2,3.25,4.844240566555986,7.333333333333333,7.5,11,13,44,0
XB-GENE-488203,4,4,6.585337247754793,9.833333333333334,8.5,15.25,18,59,0
XB-GENE-488506,677,870.75,468.26207049756516,1195.1666666666667,1062,1595.25,1790,7171,0
XB-GENE-488762,1397,1818.75,1081.3147090463535,2574.5,2481.5,2956,4375,15447,0
XB-GENE-488983,180,266.5,134.6735559293905,362.8333333333333,372.5,474.75,512,2177,0
XB-GENE-489002,256,294.25,156.38883165580165,431.6666666666667,447.5,550.5,611,2590,0
XB-GENE-489012,160,242.5,138.33979904568318,331.5,318,404.75,542,1989,0
XB-GENE-489022,219,247.5,83.51866058951536,315.8333333333333,318,372.75,425,1895,0
XB-GENE-489031,58,73.75,34.88266044899672,95,89,104.25,156,570,0
XB-GENE-489145,623,741.25,305.80086112806595,1000.8333333333334,1100,1163.25,1376,6005,0
XB-GENE-489401,1976,2228.75,644.2646712855413,2638.8333333333335,2488.5,2854,3762,15833,0
XB-GENE-489582,259,315.25,108.18441046041092,386.3333333333333,367,448,552,2318,0
XB-GENE-489638,1122,1365.75,683.8427938252086,1958.8333333333333,2083.5,2526,2664,11753,0
XB-GENE-489662,2916,3469.5,1518.763235881968,4756.833333333333,4964,5907.25,6504,28541,0
XB-GENE-489815,52,60,37.43794866175229,91,86,115.75,145,546,0
XB-GENE-489824,113,133.75,114.37132507757353,234,237.5,296.25,401,1404,0
XB-GENE-489856,664,760.25,281.5973484723652,994.3333333333334,1000,1232.25,1312,5966,0
XB-GENE-489921,143,186.5,79.90744646151572,232,204,280,355,1392,0
XB-GENE-489959,149,176.25,85.78675111383265,246.83333333333334,250.5,295.5,369,1481,0
XB-GENE-490003,115,136,40.189550880794876,163,162,179,227,978,0
XB-GENE-490164,666,741.75,252.4326973010166,900.3333333333334,836.5,954.5,1359,5402,0
XB-GENE-490228,23,32.75,22.93468988235943,49,44.5,68.25,77,294,0
XB-GENE-490382,477,784.25,466.06337194277205,1037.6666666666667,910.5,1294.75,1763,6226,0
XB-GENE-490395,148,196.25,46.42592666459838,221.16666666666666,230.5,253.5,272,1327,0
XB-GENE-490414,229,294,134.23077143486884,397.5,410,477.25,581,2385,0
XB-GENE-490424,5,10.25,3.40587727318528,11,11.5,12.75,15,66,0
XB-GENE-490457,36,39.75,12.564500255349063,50.333333333333336,51,57.75,68,302,0
XB-GENE-490528,286,322.25,161.17692142487397,469,496,576,669,2814,0
XB-GENE-490549,551,600.25,273.94993459876326,843.1666666666666,852.5,1014.75,1218,5059,0
XB-GENE-490591,276,467.5,239.29124513863854,587.5,568.5,663.5,983,3525,0
XB-GENE-490821,2643,3064.5,1405.1557090467472,4226.833333333333,4300.5,4944.75,6305,25361,0
XB-GENE-490905,2,6.5,39.13395797343615,37.333333333333336,23,70.25,89,224,0
XB-GENE-490939,182,187.75,80.144037000058,238.66666666666666,212.5,241.75,394,1432,0
XB-GENE-490949,168,182,122.52836406318335,289,269.5,387.75,447,1734,0
XB-GENE-490997,8126,9296,4725.28009751803,13490,13927,17758.5,18172,80940,0
XB-GENE-491108,621,665.25,334.97785996490376,885.8333333333334,770,957.25,1504,5315,0
XB-GENE-491143,166,175.5,76.18573794790379,235.33333333333334,209.5,290.75,345,1412,0
XB-GENE-491178,228,279.25,131.33532147395334,391.1666666666667,420,489.5,534,2347,0
XB-GENE-491342,201,256,118.0722942381771,336.6666666666667,345.5,363,533,2020,0
XB-GENE-491437,62,80.75,25.27778998778704,94.83333333333333,95,102.5,136,569,0
XB-GENE-491484,133,156.5,97.03762157019307,228.5,205.5,277,386,1371,0
XB-GENE-491557,977,1168.5,617.616196894695,1690.8333333333333,1723,2192,2390,10145,0
XB-GENE-491585,2102,2461.25,963.8048384744013,3187.1666666666665,3011.5,4014.75,4371,19123,0
XB-GENE-491612,84,98.25,49.00068026738676,136.33333333333334,132.5,159.25,214,818,0
XB-GENE-491658,74,83.25,28.72919537102748,107.16666666666667,108.5,128.5,142,643,0
XB-GENE-491690,424,563.5,191.78529662098708,668,655.5,730.25,985,4008,0
XB-GENE-491737,192,246.75,101.04784345381482,299.6666666666667,284,309.25,486,1798,0
XB-GENE-491906,125,159,60.61600448726392,198.5,197,222.25,295,1191,0
